Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Arkaitz Jauregi,2000350400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bilbao
Jon Magunazelaia,2000438619,0,0,0,0,0,0,0,0,1,1,0,1,1,1,bilbao
Íñigo Merino,2000442705,0,0,1,1,0,1,0,0,0,0,0,0,0,0,bilbao
Alfredo Trelles,2000200467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cadiz
Cameron Wells,2000431769,0,1,0,1,0,0,1,0,0,0,0,0,0,0,cadiz
Adrián Corral,2000057468,0,0,1,1,0,0,0,0,0,0,0,0,0,0,cadiz
Luka Jovanović,2000604683,0,0,0,1,1,0,0,1,0,0,1,0,1,0,cadiz
Mateusz Bogusz,96129140,0,0,0,0,0,0,0,0,1,0,0,1,0,0,cadiz
Maximilian Mittelstädt,91143714,0,0,0,1,0,0,1,0,0,1,0,0,0,0,cadiz
Gerardo Gallardo,2000440602,0,0,0,0,0,0,0,1,1,0,1,1,0,0,cadiz
Henry Onyekuru,18093594,0,0,0,0,0,0,0,0,0,1,1,0,1,1,cadiz
Toni Dorado,2000197158,0,0,0,0,0,0,0,0,1,0,0,1,0,1,cadiz
Terry Ashton,2000505936,0,0,0,0,0,0,0,0,0,0,1,0,0,1,cadiz
Tiago Geralnik,14224252,0,0,0,0,0,0,0,0,1,0,0,1,1,0,cadiz
Juan Soriano,67193103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cadiz
Checa,2000438637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cadiz
Toni Martínez,67216151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cadiz
Luciano Ferreyra,14227040,0,0,0,0,0,0,0,0,1,0,0,1,1,0,cadiz
Mamadou Loum,83100794,0,0,0,0,0,1,0,0,1,0,0,0,0,0,cadiz
Timo Baumgartl,92065892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cadiz
Tarsi Bakero,2000193403,0,0,1,0,0,1,0,0,1,0,0,0,0,0,cadiz
Cacá,19350725,0,1,1,0,0,1,0,0,0,0,0,0,0,0,cadiz
Yesinguer Vinasco,2000415655,0,0,0,0,0,0,0,0,1,0,0,1,0,1,cadiz
Juanmi Ávila,2000441358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cadiz
Ion Etxabe,2000514435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cadiz
Nico Mickelson,53138009,0,1,0,1,1,0,0,0,0,0,0,0,0,0,cadiz
Jose Antonio Molina,2000571459,0,0,0,0,0,0,0,0,0,0,1,1,0,1,cadiz
Juan Luis,2000664823,0,0,1,1,0,0,0,0,1,0,0,0,0,0,cadiz
José Aurelio Suárez,67153377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,coruna
Carlos Fernando,2000194985,0,1,0,0,1,0,0,0,0,0,0,0,0,0,coruna
Luis Muñoz,90065199,0,1,1,0,0,1,0,0,1,0,0,0,0,0,coruna
Karim Pérez,2000193717,0,1,1,0,0,1,0,0,1,0,0,0,0,0,coruna
Jan Crettaz,2000571662,0,0,0,0,0,1,0,0,1,1,0,0,0,0,coruna
Kepa Uriarte,67277833,0,0,0,0,0,0,0,0,1,1,0,0,1,0,coruna
Saúl Rodríguez,2000440182,0,0,0,0,0,0,0,0,0,1,1,1,1,1,coruna
Tòfol Montiel,43459237,0,0,0,0,0,0,0,0,0,0,1,1,1,1,coruna
Matías Cavalleri,75049257,0,0,0,0,0,0,0,1,0,1,1,0,1,0,coruna
Alberto Barace,2000663353,0,0,0,0,0,0,0,0,0,0,1,0,0,1,coruna
Ismael Gutiérrez,67298778,0,0,0,0,0,1,0,0,1,0,0,0,0,0,coruna
Saúl,2000664224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,coruna
Mirko Ladrón de Guevara,14197826,0,0,0,0,0,1,0,0,1,0,0,0,0,0,coruna
Salva Gutiérrez,2000571656,0,0,0,0,0,0,0,0,1,0,0,1,0,0,coruna
Iago Salamanca,2000710728,0,0,0,0,0,0,0,0,0,0,0,1,0,1,coruna
Nabil Touaizi,28113829,0,0,0,0,0,0,0,0,0,0,1,1,1,1,coruna
Joaquín Correa,14042683,0,0,0,0,0,0,0,0,1,1,1,1,1,1,coruna
Leander Dendoncker,18057380,0,0,1,0,0,1,0,0,1,0,0,0,0,0,coruna
Tommaso Augello,43096264,0,0,0,1,0,0,1,0,0,1,0,0,0,0,coruna
Pape Gueye,48043484,0,0,0,0,0,1,0,0,1,0,0,0,0,0,coruna
Enock Kwateng,85134692,0,1,1,0,1,0,0,0,0,0,0,0,0,0,coruna
Nicolas Pépé,85136376,0,0,0,0,0,0,0,1,0,0,1,0,1,0,coruna
Xabier Santamaría,2000202642,0,1,0,0,0,0,0,1,0,0,1,1,0,0,coruna
Tasos Chatzigiovanis,36096701,0,0,0,0,0,0,0,1,0,1,1,0,1,0,coruna
Acyr,2000408996,0,1,0,1,0,0,1,0,0,0,0,0,0,0,coruna
Ricardo,2000443686,0,0,0,0,0,0,0,0,0,0,0,0,1,1,coruna
Dani,2000571661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,coruna
Gregor Kobel,98040383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,espanyol
César Ramírez,2000194011,0,1,1,0,1,1,0,0,0,0,0,0,0,0,espanyol
Isak Amundsen,53178292,0,1,1,0,0,0,0,0,0,0,0,0,0,0,espanyol
Dušan Stojinović,62218369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,espanyol
Lucas Forsberg,93141098,0,1,0,1,1,0,0,0,0,0,0,0,0,0,espanyol
Oier Zarraga,67260201,0,0,0,0,0,0,0,1,1,0,1,1,0,0,espanyol
Óscar Melendo,67214687,0,0,0,0,0,0,0,1,1,0,1,1,0,0,espanyol
Francisco Conceição,83261140,0,0,0,0,0,0,0,1,0,1,1,0,1,0,espanyol
Brais Méndez,67199158,0,0,0,0,0,0,0,1,1,0,0,1,0,0,espanyol
Jorge De Frutos,67231100,0,0,0,0,0,0,0,1,0,1,1,0,1,0,espanyol
David,2000441683,0,0,0,0,0,0,0,0,0,0,0,1,0,1,espanyol
Chumi,95036003,0,1,1,0,0,1,0,0,0,0,0,0,0,0,espanyol
Cezary Miszta,96122113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,espanyol
Matías Vargas,14141967,0,0,0,0,0,0,0,0,0,1,0,1,1,0,espanyol
0,29236380,0,0,0,0,0,0,0,0,0,0,1,0,1,1,espanyol
Rami Hajal,93099931,0,0,0,0,0,0,0,0,1,0,0,1,0,0,espanyol
Guillem Molina,67260507,0,1,1,0,0,0,0,0,0,0,0,0,0,0,espanyol
Toni Herrero,67277687,0,0,1,1,0,0,1,0,0,0,0,0,0,0,espanyol
Miguel Menino,83320117,0,0,0,0,0,0,0,1,0,0,1,0,1,0,espanyol
Tymoteusz Puchacz,96086694,0,0,0,1,0,0,1,0,0,0,1,0,1,0,espanyol
Carlos,2000202592,0,0,1,0,0,1,0,0,1,0,0,0,0,0,espanyol
Noé Blasco,2000440885,0,0,0,0,0,0,0,0,0,1,1,0,1,0,espanyol
Josep,2000513274,0,0,0,1,0,0,1,0,0,0,0,0,0,0,espanyol
José Luis Ruano,2000572819,0,0,0,0,0,0,0,0,0,0,0,0,1,1,espanyol
Arnau Tenas,67265794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,granada
Cristian Manea,57120897,0,1,1,0,1,0,0,0,0,0,0,0,0,0,granada
Lovre Vujčić,2000188309,0,1,1,0,0,0,0,0,0,0,0,0,0,0,granada
Jorge Cuenca,67248170,0,0,1,1,0,0,0,0,0,0,0,0,0,0,granada
Ismael Casas,67271373,0,1,1,1,1,0,0,0,0,0,0,0,0,0,granada
Ulises Campus,2000273292,0,0,1,0,0,1,0,0,1,0,0,0,0,0,granada
Iván Martínez,2000510865,0,0,0,0,1,0,0,0,1,0,1,0,0,1,granada
Serafín,2000512562,0,0,0,0,0,0,0,0,1,0,1,1,1,0,granada
Moussa Djenepo,6601602,0,0,0,0,0,0,0,1,0,1,1,1,1,1,granada
Luis Suárez,76046285,0,0,0,0,0,0,0,0,0,0,0,0,1,1,granada
Jose Luis,2000438355,0,0,0,0,0,0,0,0,1,0,0,1,0,1,granada
Olmo,2000512864,0,0,0,0,1,1,0,0,1,0,0,0,0,0,granada
Cristian Rivero,67246343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,granada
Saúl Salcedo,79026928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,granada
Eugenio Caínzos,2000630560,0,0,0,0,0,0,0,0,1,0,0,1,0,0,granada
Antonio Javier García,2000571328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,granada
Domingo Funcasta,2000510087,0,0,0,0,0,0,0,0,0,1,1,0,1,0,granada
Alberto Quintana,67280840,0,0,1,0,0,1,0,0,1,0,0,0,0,0,granada
Jesse Lingard,28047560,0,0,0,0,0,0,0,1,1,1,1,1,1,1,granada
Denis Vavro,63025710,0,0,1,0,0,1,0,0,0,0,0,0,0,0,granada
Edimilson Fernandes,98030084,0,0,0,0,0,1,0,1,1,0,1,1,0,0,granada
Félix,2000192673,0,0,0,0,0,0,0,1,1,0,1,1,0,0,granada
Antonio Raúl Escuín,2000440594,0,0,1,0,0,1,0,0,1,0,0,0,0,0,granada
Migue Ortiz,2000630559,0,0,0,0,0,0,0,0,1,0,1,1,1,0,granada
Koke Vegas,67196252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,laspalmas
Clement Nwabueze,2000710897,0,1,1,0,0,1,0,0,0,0,0,0,0,0,laspalmas
Eugene Kulakov,2000434056,0,1,1,0,0,1,0,0,0,0,0,0,0,0,laspalmas
Fajar Bayhaqi,2000439532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,laspalmas
Imanol,67276239,0,0,1,1,0,0,1,0,0,0,0,0,0,0,laspalmas
José,2000570829,0,0,0,0,0,0,0,0,1,0,0,1,0,0,laspalmas
0,85144993,0,0,0,0,0,1,0,0,1,0,0,0,0,0,laspalmas
0,2000189953,0,0,0,0,0,0,0,0,0,0,1,0,0,1,laspalmas
Beñat Sanz,2000439251,0,0,0,0,0,0,0,0,1,0,0,1,0,0,laspalmas
Carlos Hernandez,2000511264,0,0,0,0,0,0,0,0,0,0,1,0,1,1,laspalmas
Anders Nygaard,2000569028,0,0,0,0,0,0,0,0,0,0,1,1,0,1,laspalmas
Alfredo Iglesias,2000194460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,laspalmas
Jordan Torunarigha,91137260,0,0,1,1,0,0,0,0,0,0,0,0,0,0,laspalmas
Gil Dias,55082920,0,0,0,1,0,0,0,1,0,0,1,1,1,0,laspalmas
Marian Vasilache,2000328740,0,0,0,0,0,0,0,0,0,0,0,0,0,1,laspalmas
Paul Akouokou,33066648,0,0,0,0,0,1,0,0,1,0,0,0,0,0,laspalmas
Javi Galán,67243881,0,0,0,1,0,0,1,0,0,1,0,0,1,0,laspalmas
Isaiah Álvarez,2000630129,0,0,0,0,0,0,0,0,0,1,0,0,1,1,laspalmas
Nikola Katic,24047814,0,1,1,1,0,0,0,0,0,0,0,0,0,0,laspalmas
Enzo Loiodice,49045906,0,0,0,0,0,0,0,0,1,0,0,1,1,0,laspalmas
Thomas Michel,2000434743,0,0,0,0,0,0,0,0,0,1,0,0,1,0,laspalmas
Jose Alcaide,2000437774,0,1,0,1,0,0,0,0,0,0,0,0,0,0,laspalmas
Leo Díaz,2000630127,0,0,0,0,0,0,0,0,1,0,1,1,0,0,laspalmas
Adailson,2000664048,0,0,0,0,0,0,0,0,0,1,0,0,1,0,laspalmas
Javi Izquierdo,67288498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,leganes
Ryan Johansson,90086790,0,1,0,1,1,1,0,0,1,0,0,0,0,0,leganes
Rasmus Lauritsen,27069979,0,1,1,0,0,1,0,0,0,0,0,0,0,0,leganes
Gabriel Torres,2000438016,0,0,1,1,0,1,0,0,0,0,0,0,0,0,leganes
Braian Cufré,14131295,0,0,0,1,0,1,1,0,1,0,0,0,0,0,leganes
Àlex Collado,67246435,0,0,0,0,0,0,0,1,1,1,1,1,1,0,leganes
John McGinn,61043070,0,0,0,0,0,1,0,0,1,0,0,1,0,0,leganes
Che Nunnely,37055838,0,0,0,0,0,0,0,1,0,1,1,0,1,0,leganes
Amarildo Gojani,2000505067,0,0,0,0,0,0,0,0,1,0,0,1,0,0,leganes
Freddy Vargas,86061304,0,0,0,0,0,0,0,1,0,1,1,1,1,0,leganes
Ángel Cabello,2000438822,0,0,0,0,0,0,0,0,0,0,1,1,0,1,leganes
Aarón Escandell,67192427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,leganes
Víctor Gómez,67257950,0,1,0,0,1,0,0,0,0,0,1,0,0,0,leganes
Olaus Skarsem,89051875,0,0,0,0,0,0,0,1,1,0,1,1,1,1,leganes
Javier Pascua,2000573866,0,0,0,0,0,0,0,0,0,1,0,1,1,1,leganes
Gianluca Bellucci,2000508898,0,0,0,0,0,0,0,0,1,1,1,1,0,0,leganes
Rodrigo Zalazar,67271371,0,0,0,0,0,1,0,0,1,0,0,1,0,0,leganes
Ifeanyi Mathew,53141633,0,0,0,0,0,1,0,1,1,0,1,1,0,0,leganes
Patric,67100019,0,1,1,0,1,1,0,0,0,0,0,0,0,0,leganes
Óscar Clemente,67259874,0,0,0,0,0,0,0,0,1,0,0,1,1,0,leganes
Sergi Rosanas,67265793,0,1,0,1,1,0,0,0,0,0,0,0,0,0,leganes
Nils Mortimer,67265795,0,0,0,0,0,0,0,1,0,0,1,1,1,1,leganes
Fran López,67279609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,leganes
Álvaro Santamaría,67298126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,leganes
Miguel,2000192899,0,0,0,0,0,0,0,1,1,1,1,1,0,0,leganes
Dominik Kruzliak,63026929,0,0,1,0,0,1,0,0,0,0,0,0,0,0,leganes
Sebastián Cabrera,75036622,0,0,0,1,0,0,1,0,0,0,0,0,0,0,leganes
Ramiro Macagno,14157119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,realhisp
Eduardo Sarriegi,2000438820,0,1,0,1,0,1,1,0,0,0,0,0,0,0,realhisp
Omar Rekik,91187786,0,1,1,0,0,1,0,0,1,0,0,0,0,0,realhisp
Benjamín Kuscevic,75032824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,realhisp
Pablo Pérez,2000014927,0,0,0,1,0,0,1,0,0,1,0,0,1,0,realhisp
Valentín Delmás,2000192672,0,0,1,0,0,1,0,0,1,1,0,0,0,0,realhisp
Gavi,2000049413,0,0,0,0,0,0,0,0,1,0,0,1,1,0,realhisp
Jose Carlos,2000438639,0,0,0,0,1,0,0,0,1,0,1,1,1,0,realhisp
Abel Angulo,2000438635,0,0,0,0,0,1,0,0,1,0,0,1,0,1,realhisp
Alexis,2000438631,0,0,0,0,0,0,0,0,1,1,0,0,1,0,realhisp
Atanas Yordanov,2000215422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,realhisp
Adrian Molina,2000570287,0,0,0,0,0,0,1,1,0,0,1,0,0,0,realhisp
Jairo,2000737759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,realhisp
Fabio Blanco,2000034357,0,0,0,0,0,0,0,1,0,0,1,0,0,0,realhisp
Alfonso Miranda,2000629593,0,0,0,0,0,0,0,0,1,0,0,1,0,1,realhisp
Orel Mangala,18087973,0,0,0,0,0,1,0,0,1,0,0,1,0,0,realhisp
Mujaid Sadick,67249928,0,1,1,0,0,0,0,0,0,0,0,0,0,0,realhisp
Giovanni Cabrera,2000439549,0,0,0,0,0,0,0,0,0,0,1,0,0,1,realhisp
Ignatius Ganago,49045927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,realhisp
Dragan Rosić,62167554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,realhisp
Franjo Lazar,2000028271,0,0,0,0,0,1,0,0,1,0,0,0,0,0,realhisp
Txus Alba,2000048420,0,0,0,0,0,1,0,0,1,1,0,1,1,0,realhisp
Eiður Gauti Sigurpálsson,2000355767,0,0,0,0,0,0,0,0,1,1,0,0,1,0,realhisp
Martín Martínez,2000439252,0,0,0,0,0,0,0,0,0,1,1,1,1,0,realhisp
Marc Trives,2000439546,0,0,0,0,0,0,0,0,0,0,0,1,0,1,realhisp
Friday Opara,2000442249,0,1,1,0,0,0,0,1,0,0,0,0,0,0,realhisp
Kostyantyn Vivcharenko,71113673,0,0,1,1,0,0,1,0,0,0,0,0,0,0,realhisp
Talla Mendy,2000510695,0,0,0,1,0,0,1,0,0,0,0,0,0,0,realhisp
Joselito,2000510697,0,1,1,1,0,0,0,0,0,0,0,0,0,0,realhisp
Oumar Sangaré,2000629589,0,0,0,0,0,1,0,0,1,0,0,0,0,0,realhisp
Thibaut Courtois,18026122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rmdrd
Takehiro Tomiyasu,45095490,0,1,1,0,1,0,0,0,0,0,0,0,0,0,rmdrd
