Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Karim Pérez,2000193717.0,12.67,14.38,12.5,6.83,5.67,8.83,15.0,12.92,coruna
Enock Kwateng,85134692.0,13.33,11.88,11.5,11.83,9.17,10.0,10.5,13.25,coruna
Xabier Santamaría,2000202642.0,4.83,12.88,12.0,11.5,12.0,12.5,7.75,10.58,coruna
Acyr,2000408996.0,13.67,9.0,6.5,10.0,10.83,13.33,9.5,15.75,coruna
César Ramírez,2000194011.0,12.67,13.5,11.0,9.33,9.0,11.5,9.5,15.08,espanyol
Isak Amundsen,53178292.0,12.67,14.75,13.0,9.17,8.33,10.67,13.5,14.08,espanyol
Lucas Forsberg,93141098.0,11.67,12.62,16.5,10.17,8.83,9.67,10.5,12.42,espanyol
Chumi,95036003.0,13.33,12.25,12.0,10.0,7.33,9.5,13.5,13.08,espanyol
Guillem Molina,67260507.0,15.0,12.5,15.0,8.83,8.17,7.67,13.5,12.75,espanyol
Cristian Manea,57120897.0,13.33,13.25,14.5,10.67,10.5,9.5,11.5,12.75,granada
Lovre Vujčić,2000188309.0,13.67,14.0,14.0,10.0,7.0,9.67,14.0,12.67,granada
Ismael Casas,67271373.0,12.67,12.88,15.0,10.83,10.33,11.5,8.5,13.58,granada
Clement Nwabueze,2000710897.0,13.67,14.5,13.0,9.67,9.33,11.0,12.5,13.17,laspalmas
Eugene Kulakov,2000434056.0,13.33,13.75,13.0,9.0,9.0,10.33,13.5,12.83,laspalmas
Nikola Katic,24047814.0,12.67,11.75,9.5,7.33,8.83,10.33,17.0,12.92,laspalmas
Jose Alcaide,2000437774.0,13.67,13.5,12.75,10.33,10.0,9.5,10.5,15.58,laspalmas
Ryan Johansson,90086790.0,12.0,12.62,12.0,12.0,10.5,11.83,9.5,12.17,leganes
Rasmus Lauritsen,27069979.0,13.33,12.88,12.25,9.33,9.67,7.67,15.0,14.75,leganes
Víctor Gómez,67257950.0,12.0,12.12,14.5,11.33,10.17,10.17,6.0,11.0,leganes
Patric,67100019.0,14.0,8.88,6.75,13.17,10.33,11.83,11.5,15.5,leganes
Sergi Rosanas,67265793.0,12.0,12.38,14.5,11.17,9.5,11.67,7.5,12.58,leganes
Eduardo Sarriegi,2000438820.0,14.33,12.62,13.0,10.33,9.5,9.67,7.0,13.75,realhisp
Omar Rekik,91187786.0,13.0,11.25,14.5,12.0,10.0,11.67,12.0,13.17,realhisp
Mujaid Sadick,67249928.0,14.67,13.12,12.75,9.5,10.0,9.83,11.5,13.17,realhisp
Friday Opara,2000442249.0,12.0,13.0,11.5,11.33,7.17,10.33,9.0,13.08,realhisp
Joselito,2000510697.0,12.0,12.75,13.0,7.67,7.17,6.83,11.5,14.25,realhisp
Takehiro Tomiyasu,45095490.0,14.33,15.0,15.0,13.67,11.0,12.67,13.5,14.17,rmdrd
Éder Militão,19273276.0,14.67,15.25,15.0,12.33,11.0,12.33,14.0,14.67,rmdrd
Fabrice Mbassi,2000191910.0,14.33,15.5,14.5,14.17,8.5,13.67,7.0,14.0,rmdrd
Abderrahmane Sefrioui,2000433189.0,13.67,17.0,15.0,9.0,10.67,13.33,10.5,14.33,rmdrd
Zinho Vanheusden,18091405.0,15.33,13.25,13.0,14.67,11.0,10.67,15.0,14.0,rmdrd
Pedro Porro,67268221.0,11.67,15.0,16.0,14.67,13.83,15.67,8.5,13.5,rmdrd
Isaac Guerra,2000439269.0,14.33,14.12,13.0,12.17,10.17,12.67,10.5,14.25,rmdrd
Piotr Jabłoński,2000623979.0,12.0,14.5,15.0,8.67,10.0,12.0,6.0,13.5,rsana
William Saliba,49039004.0,13.67,15.5,15.0,11.33,10.33,11.33,15.5,14.0,rsana
Brandon Williams,28115834.0,12.33,13.5,15.5,10.33,11.67,12.67,10.5,14.0,rsana
Lukas Mohr,2000432897.0,14.0,14.0,14.5,9.33,8.33,11.33,13.0,13.17,rsana
Kai Ocaña,2000194470.0,8.33,15.0,15.5,10.0,10.33,14.0,10.5,12.83,rsana
John Damiano,2000435431.0,13.67,13.75,13.0,9.67,8.0,10.67,6.5,16.17,rsana
Kyle Walker-Peters,29126231.0,12.67,13.12,13.0,11.83,10.83,12.33,7.0,13.25,sevilla
José María Noguera,2000438352.0,14.33,14.25,14.0,11.67,8.0,12.33,13.5,14.0,sevilla
Jordan Henderson,28005568.0,14.33,8.75,5.5,13.0,12.33,12.33,10.5,16.33,sevilla
Aaron Wan-Bissaka,28100123.0,14.33,14.75,15.5,9.33,8.83,11.67,11.0,14.33,valencia
Ivo Gujinović,2000565341.0,14.67,15.5,14.0,9.17,9.17,10.17,10.5,16.0,valencia
Sheldon Peltier,2000187635.0,11.0,15.0,15.0,11.0,10.33,13.33,13.0,14.0,valencia
Cristhian Mosquera,2000030816.0,12.67,13.88,13.0,10.17,7.83,8.33,13.5,12.42,valencia
Nikola Colic,2000212623.0,14.67,13.88,13.0,8.83,7.5,11.0,11.0,14.75,vallecano
Ramón Santos,2000440896.0,13.0,14.0,14.75,10.0,7.0,9.5,12.5,13.25,vallecano
Silvan Hefti,98038279.0,13.33,13.0,13.0,10.0,9.83,9.83,11.0,12.75,vallecano
Carlos Abraham,2000440884.0,13.33,12.75,11.5,9.33,8.83,10.0,9.0,14.42,vallecano
Mama Baldé,55070279.0,7.83,11.62,14.0,11.67,10.0,11.33,8.5,10.67,vallecano
Andrejs Ciganiks,37075484.0,12.0,13.12,12.0,12.17,9.67,11.67,9.5,11.08,vigo
Pedro Esperancinha,2000437963.0,12.33,15.25,12.25,8.67,6.33,8.17,10.5,14.58,vigo
Odilon Kossounou,93127195.0,13.0,12.75,14.25,9.83,10.33,9.0,15.0,13.33,villareal
Didier,2000509916.0,14.0,15.75,15.0,11.0,10.67,11.0,12.5,14.17,villareal
Dmytro Smalyukh,2000461897.0,15.33,14.25,13.5,10.67,9.5,11.67,11.5,14.0,villareal
Wanderson Bastos,2000410491.0,12.0,14.0,14.5,8.0,6.33,11.17,12.0,13.42,villareal
Óscar Gil,67227188.0,13.33,13.88,16.0,11.83,9.17,9.33,8.5,13.08,zaragoza
Alejandro Francés,67281886.0,14.33,14.5,14.0,11.5,9.83,11.17,12.5,14.25,zaragoza
Marvin,67277459.0,5.33,11.75,15.0,12.5,9.83,12.5,6.0,9.67,zaragoza
Francisco Jesús,2000511084.0,12.67,13.38,11.5,9.83,9.17,11.67,11.0,11.42,zaragoza
