Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Imanol,67276239.0,10.0,10.83,11.0,10.75,12.5,12.33,11.33,14.0,10.75,11.25,10.5,14.38,11.4,12.17,13.25,13.5,8.5,12.5,11.25,10.17,13.0,laspalmas
Javi Galán,67243881.0,9.0,15.0,6.0,12.75,13.25,14.17,13.0,14.25,12.75,14.0,13.0,12.88,14.3,12.5,12.5,14.83,15.0,13.5,9.5,9.5,15.0,laspalmas
Braian Cufré,14131295.0,7.0,13.67,7.0,12.0,12.5,12.67,12.17,13.5,12.0,12.25,13.0,13.38,13.2,11.67,12.62,13.33,13.5,13.5,10.5,10.33,10.0,leganes
Sebastián Cabrera,75036622.0,9.0,12.0,10.0,11.5,13.75,13.0,13.83,13.5,11.5,11.75,11.25,14.75,12.4,11.67,13.25,13.33,9.0,14.0,12.5,10.67,12.0,leganes
Eduardo Sarriegi,2000438820.0,4.0,15.33,10.0,16.5,9.0,11.5,11.5,16.25,16.5,10.0,14.25,13.12,13.1,15.33,12.88,15.83,8.0,11.0,12.25,7.17,12.0,realhisp
Pablo Pérez,2000014927.0,10.0,14.33,6.0,10.25,12.25,13.83,11.0,13.25,10.25,13.0,11.5,10.62,13.9,9.83,14.25,13.83,14.0,11.0,12.5,11.17,7.0,realhisp
Adrian Molina,2000570287.0,15.0,10.17,7.0,9.75,14.0,11.83,13.33,12.5,9.75,13.75,9.0,10.38,11.3,8.83,15.5,11.5,8.5,14.0,13.25,11.17,11.0,realhisp
Kostyantyn Vivcharenko,71113673.0,5.0,11.83,14.0,12.75,11.5,13.33,11.67,17.0,12.75,13.25,14.0,12.62,12.8,12.5,14.75,15.17,11.5,12.0,11.25,7.83,12.0,realhisp
Talla Mendy,2000510695.0,8.0,7.83,3.0,9.25,9.5,10.5,9.0,12.5,9.25,7.75,10.0,14.38,9.5,9.5,14.5,10.83,7.5,9.5,12.25,8.5,11.0,realhisp
Angeliño,28095342.0,8.0,14.67,7.0,13.0,14.0,14.67,15.67,15.0,13.0,14.0,14.0,12.75,14.6,12.33,13.5,15.0,14.0,15.0,11.5,11.67,14.0,rmdrd
Fabrice Mbassi,2000191910.0,5.0,14.83,9.0,13.5,15.0,15.67,13.33,14.5,13.5,14.0,13.0,12.25,14.9,13.33,15.25,15.33,9.0,15.5,16.0,9.17,15.0,rmdrd
Brandon Williams,28115834.0,12.0,10.67,9.0,12.0,12.5,12.33,12.67,12.5,12.0,13.0,12.5,16.0,11.2,12.0,14.75,12.67,14.0,13.0,13.0,9.33,13.0,rsana
Pablo,2000572050.0,10.0,12.0,10.0,10.0,14.5,13.0,12.33,11.5,10.0,15.0,11.5,8.75,12.4,9.67,16.0,12.0,16.0,13.5,14.5,10.67,9.0,rsana
Rubén,2000510866.0,12.0,12.83,9.0,11.0,13.75,12.67,12.33,14.5,11.0,16.0,12.5,13.5,12.4,11.33,14.12,14.5,13.5,13.75,15.0,10.67,11.0,sevilla
Mads Pedersen,27088224.0,5.0,13.17,5.0,11.5,12.25,14.67,12.83,13.5,11.5,13.5,12.5,10.75,13.4,11.67,13.38,14.5,13.5,12.5,9.5,8.0,12.0,sevilla
José Gayà,67178177.0,6.0,14.67,5.0,14.5,16.0,15.0,15.67,15.5,14.5,14.0,14.0,14.0,14.8,13.67,14.5,15.33,16.0,16.0,12.0,11.33,15.0,valencia
Sheldon Peltier,2000187635.0,15.0,12.0,11.0,12.5,15.0,11.33,13.33,13.0,12.5,13.0,12.5,14.0,11.6,11.67,15.25,12.67,13.0,14.5,15.5,10.0,10.0,valencia
Jordi,2000513013.0,16.0,12.0,10.0,12.75,13.0,13.17,12.33,13.75,12.75,12.0,13.5,11.88,12.5,12.83,13.5,13.5,9.0,15.0,13.75,8.83,15.0,vallecano
Manu Sánchez,67284340.0,8.0,12.5,12.0,12.25,10.5,10.33,10.5,12.75,12.25,8.5,14.25,13.0,11.0,12.5,13.0,13.0,7.5,11.25,13.0,9.17,13.0,vallecano
Uğur Özbay,2000432893.0,14.0,12.0,10.0,11.5,9.0,10.67,9.0,14.0,11.5,7.5,11.5,11.5,11.2,11.33,12.5,13.33,7.0,10.0,14.0,7.33,13.0,vallecano
Andrejs Ciganiks,37075484.0,9.0,11.33,10.0,11.5,12.0,11.33,12.0,11.25,11.5,11.0,12.0,11.0,11.4,11.33,12.75,11.17,10.0,12.0,12.0,9.83,13.0,vigo
Aarón Martín,67196209.0,9.0,14.0,7.0,14.0,12.5,13.67,13.33,14.75,14.0,12.5,15.0,12.88,13.6,13.67,12.88,14.83,14.0,12.5,9.75,8.17,15.0,vigo
Alfonso Pedraza,67212046.0,11.0,13.17,12.0,12.0,12.75,14.0,12.17,13.5,12.0,12.5,13.5,13.5,13.2,12.0,13.12,14.17,16.5,12.0,11.5,12.33,12.0,villareal
Alejandro Balde,67296654.0,8.0,11.5,10.0,10.0,12.75,14.0,12.83,12.0,10.0,14.5,10.5,12.25,12.4,10.33,14.88,12.83,14.5,13.0,12.5,11.67,11.0,zaragoza
Eric Kahl,93142833.0,13.0,11.67,7.0,13.0,13.25,12.33,12.83,12.5,13.0,12.75,13.25,13.0,11.8,12.67,14.25,12.67,12.0,13.5,13.0,10.0,11.0,zaragoza
