Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Beñat Sanz,2000439251.0,6.0,12.5,11.0,16.33,12.0,13.0,9.5,12.0,laspalmas
Paul Akouokou,33066648.0,14.0,13.5,13.0,11.0,8.5,10.5,13.75,13.5,laspalmas
Enzo Loiodice,49045906.0,11.67,13.12,11.25,14.33,11.5,13.83,5.5,12.42,laspalmas
Leo Díaz,2000630127.0,8.33,12.75,17.0,13.67,12.33,16.33,6.0,11.5,laspalmas
Ryan Johansson,90086790.0,12.0,12.62,12.0,12.0,10.5,11.83,9.5,12.17,leganes
Braian Cufré,14131295.0,11.0,11.88,13.5,13.33,10.5,12.17,7.0,13.5,leganes
Àlex Collado,67246435.0,6.17,11.88,13.0,15.0,12.5,14.67,7.0,12.17,leganes
John McGinn,61043070.0,12.33,12.5,11.5,14.67,12.83,14.17,7.75,13.17,leganes
Amarildo Gojani,2000505067.0,6.0,14.25,13.5,14.33,13.33,15.67,9.0,11.33,leganes
Olaus Skarsem,89051875.0,6.33,9.5,13.0,14.17,13.0,13.67,4.0,10.92,leganes
Gianluca Bellucci,2000508898.0,10.0,13.0,12.5,10.67,11.0,14.33,8.5,11.67,leganes
Rodrigo Zalazar,67271371.0,10.0,12.25,11.5,12.0,11.17,12.17,9.25,11.17,leganes
Ifeanyi Mathew,53141633.0,10.17,12.5,11.0,14.33,12.33,13.83,9.0,12.83,leganes
Óscar Clemente,67259874.0,10.5,11.12,13.5,13.67,13.17,13.33,8.5,13.0,leganes
Miguel,2000192899.0,5.33,14.38,15.75,14.67,10.67,13.67,8.5,11.67,leganes
Omar Rekik,91187786.0,13.0,11.25,14.5,12.0,10.0,11.67,12.0,13.17,realhisp
Valentín Delmás,2000192672.0,12.0,13.75,12.5,13.83,9.17,13.83,10.5,13.58,realhisp
Gavi,2000049413.0,6.67,13.75,14.0,15.67,13.0,15.0,8.0,12.33,realhisp
Jose Carlos,2000438639.0,10.67,14.0,15.5,13.83,12.0,15.5,6.5,11.83,realhisp
Abel Angulo,2000438635.0,12.83,12.12,11.0,13.67,12.0,11.33,9.0,12.83,realhisp
Alexis,2000438631.0,7.17,13.88,16.5,13.33,13.0,14.67,9.0,10.08,realhisp
Alfonso Miranda,2000629593.0,10.5,14.25,14.5,13.5,11.5,13.33,7.5,10.67,realhisp
Orel Mangala,18087973.0,12.0,14.88,13.75,12.67,11.0,14.0,10.0,13.83,realhisp
Franjo Lazar,2000028271.0,10.33,11.5,14.75,12.0,9.67,10.33,5.5,10.58,realhisp
Txus Alba,2000048420.0,7.17,11.62,12.5,14.5,12.5,13.33,7.0,12.08,realhisp
Eiður Gauti Sigurpálsson,2000355767.0,5.17,13.88,16.0,8.67,7.83,15.0,12.5,10.17,realhisp
Oumar Sangaré,2000629589.0,9.5,12.62,12.75,11.67,10.83,11.67,10.75,13.0,realhisp
Boubacar Kamara,48043084.0,14.67,15.25,15.5,13.5,11.0,13.0,14.0,14.75,rmdrd
Matías Zeiden,2000272732.0,11.67,15.0,14.0,14.67,13.17,16.67,9.5,14.42,rmdrd
Juan Martín Sancho,2000377686.0,8.33,14.5,17.5,14.67,13.0,16.33,12.0,12.0,rmdrd
Youri Tielemans,18077264.0,12.33,12.75,12.0,17.33,15.0,15.67,8.5,14.33,rmdrd
Abderrahmane Sefrioui,2000433189.0,13.67,17.0,15.0,9.0,10.67,13.33,10.5,14.33,rmdrd
Andrew Sinclair,2000432933.0,11.67,14.38,14.0,14.0,12.17,14.0,9.0,12.92,rmdrd
Isaac Guerra,2000439269.0,14.33,14.12,13.0,12.17,10.17,12.67,10.5,14.25,rmdrd
Renato Pereira,2000190646.0,12.0,15.0,13.0,12.67,9.67,11.33,11.0,13.83,rsana
Ignacio Vallina,2000570634.0,13.33,14.5,14.5,14.33,10.67,14.0,13.5,15.67,rsana
Ayrton Tallura,2000274550.0,7.0,14.0,13.5,17.0,11.0,17.33,8.5,12.33,rsana
John Bueno,2000419425.0,9.0,17.5,14.0,15.33,14.67,16.33,6.5,12.5,rsana
Denis Zakaria,98034601.0,13.33,14.0,14.0,12.0,11.33,12.33,13.0,13.83,rsana
Sergi Pascual,2000196434.0,13.33,15.25,13.5,13.33,14.0,13.67,14.0,13.17,rsana
Gaetano Oristanio,43425611.0,7.33,14.0,14.5,15.0,13.67,14.67,10.0,12.33,rsana
José Gragera,67263880.0,12.33,12.0,12.0,12.33,10.0,13.0,15.0,13.67,rsana
Paweł Brzyski,2000433744.0,10.0,13.75,14.5,14.0,11.67,12.33,14.0,14.67,rsana
John Damiano,2000435431.0,13.67,13.75,13.0,9.67,8.0,10.67,6.5,16.17,rsana
Souza,2000607666.0,15.0,15.5,14.0,12.33,9.67,11.0,15.0,15.33,rsana
Scott Diaz,2000706461.0,9.33,11.0,13.5,11.67,11.0,12.0,11.0,14.0,rsana
Martín Zubimendi,67246385.0,13.0,13.5,12.5,13.67,10.0,14.33,13.0,13.67,sevilla
Joan Jordán,67187249.0,12.0,10.25,7.5,14.33,12.83,12.17,9.75,13.17,sevilla
Agustín,2000440745.0,8.17,14.12,15.5,12.83,11.83,11.33,9.5,12.58,sevilla
Valeri Gavazov,2000215456.0,6.83,11.62,15.0,13.5,11.83,15.0,6.0,9.92,sevilla
Gonçalo Ramos,83209468.0,6.0,12.75,12.5,14.83,15.0,13.33,14.0,13.25,sevilla
Federico Real,2000193194.0,15.5,13.5,13.75,10.33,8.0,11.33,7.0,14.42,sevilla
Jordan Henderson,28005568.0,14.33,8.75,5.5,13.0,12.33,12.33,10.5,16.33,sevilla
Koke,67047092.0,14.33,8.25,4.0,14.67,14.83,14.33,8.25,16.25,sevilla
Óliver,67169689.0,8.33,8.62,8.0,14.83,12.0,14.83,5.0,12.58,sevilla
Andri Fannar Sigurgeirsson,2000439839.0,13.67,13.0,13.25,10.67,8.67,8.83,12.0,14.08,sevilla
Sérgio Mané,2000507867.0,8.33,13.75,13.5,15.67,12.33,14.67,10.0,13.0,valencia
Urko González de Zárate,2000058330.0,14.0,12.75,15.0,10.67,6.0,9.0,14.5,11.83,valencia
Morten Thorsby,53098756.0,13.0,14.12,13.5,12.0,12.83,10.0,14.0,14.25,valencia
Orkun Kökçü,37061602.0,6.33,14.25,13.5,14.33,12.67,14.67,7.5,13.17,valencia
Damián Ribera,2000193186.0,7.67,13.38,14.5,15.67,13.33,16.0,8.0,13.42,valencia
Rodri,67217524.0,13.67,12.5,12.5,13.33,11.33,13.0,13.5,13.83,valencia
Bart Ramselaar,37045888.0,8.83,12.5,13.5,13.33,11.83,14.33,10.5,13.42,vallecano
Pierre Kunde,67211690.0,11.83,13.12,12.0,11.33,12.5,10.33,10.0,12.83,vallecano
Laure,2000631655.0,8.83,12.5,11.5,13.67,11.17,15.5,6.5,14.17,vallecano
Uğur Özbay,2000432893.0,12.0,13.75,12.0,8.67,8.0,7.67,12.0,12.17,vallecano
Carlos Abraham,2000440884.0,13.33,12.75,11.5,9.33,8.83,10.0,9.0,14.42,vallecano
Juan Artola,67260216.0,10.0,9.75,13.0,12.83,11.67,12.67,7.5,11.42,vallecano
Santi Comesaña,67224142.0,12.0,11.0,11.75,12.33,11.33,11.0,12.0,12.92,vallecano
Javi Martínez,67249495.0,8.5,12.25,11.0,14.0,11.17,12.67,9.5,12.08,vallecano
Jon Moncayola,67267210.0,12.17,11.88,12.5,12.33,10.17,11.0,11.0,13.17,vallecano
Álvaro García,89062864.0,14.33,9.88,11.5,11.17,7.17,9.67,10.5,12.08,vallecano
Samy Chouchane,2000010841.0,11.67,10.38,13.0,9.33,8.5,11.0,7.5,11.92,vallecano
José Alberto Nieto,2000197171.0,8.17,12.5,12.5,13.0,13.5,15.67,7.5,12.42,vallecano
Luís Rodrigues,2000436535.0,15.0,13.75,11.0,12.0,8.0,12.33,11.5,14.0,vigo
Antonio Blanco,67256515.0,14.17,14.12,13.75,13.0,12.17,11.67,10.5,14.25,vigo
Billy Gilmour,61078265.0,9.83,10.25,12.0,14.0,13.33,13.67,8.0,14.25,vigo
Rodrigo Gogna,2000273938.0,9.17,13.75,12.0,15.33,13.5,16.0,12.0,14.33,vigo
Octavian Popescu,57175903.0,10.0,13.38,14.0,14.67,12.17,14.33,9.5,11.83,vigo
Manu Morlanes,67228802.0,14.5,13.88,14.0,13.67,10.33,12.17,8.5,12.75,vigo
Germán,2000194475.0,12.0,14.75,13.0,9.0,8.5,8.83,15.5,13.5,vigo
Ali Tweed,2000432931.0,13.33,12.5,13.0,8.67,7.17,7.5,15.5,13.5,vigo
Unai Gómez,2000065899.0,10.83,10.88,13.5,13.0,11.0,12.17,7.0,11.08,vigo
Emil Bohinen,53126104.0,7.83,12.88,13.5,14.5,12.5,13.33,8.5,11.92,vigo
Nino,2000511282.0,6.67,11.75,13.0,13.5,12.33,14.0,11.5,11.67,vigo
Odilon Kossounou,93127195.0,13.0,12.75,14.25,9.83,10.33,9.0,15.0,13.33,villareal
Didier,2000509916.0,14.0,15.75,15.0,11.0,10.67,11.0,12.5,14.17,villareal
Oriol Busquets,67225653.0,14.17,13.5,13.5,14.67,11.17,13.0,13.5,13.83,villareal
Andrés Torres,2000628761.0,8.67,13.75,15.0,16.33,12.33,16.33,10.5,11.5,villareal
Luis Vicente,2000438000.0,15.0,16.0,14.5,13.33,12.67,14.67,6.5,14.17,villareal
Mohamed Cisse,2000509917.0,6.0,13.5,15.0,13.17,17.0,13.33,8.5,11.08,villareal
Óliver Pueyo,2000569557.0,13.67,13.62,12.25,14.67,10.33,13.17,6.75,14.5,villareal
John Córdoba,2000416582.0,9.33,15.25,14.0,12.83,10.5,14.5,12.5,11.67,villareal
Maxence Caqueret,48044737.0,14.67,13.0,11.5,14.67,11.5,14.5,6.25,13.17,villareal
Manu Morlanes,67228802.0,14.5,13.88,14.0,13.67,10.33,12.17,8.5,12.75,villareal
Yesinguer Vinasco,2000415655.0,5.17,13.88,13.0,14.33,12.83,13.33,12.0,11.33,villareal
Francho,67278162.0,13.0,13.12,13.25,12.67,12.33,13.0,9.5,12.83,zaragoza
Dídac,2000437768.0,9.0,13.25,12.5,12.67,12.33,15.33,12.5,14.5,zaragoza
Renato Adriano,2000411533.0,11.67,14.75,13.25,13.33,11.67,11.33,10.0,13.25,zaragoza
Javi Mas,2000511079.0,11.33,13.75,13.25,16.0,12.0,15.33,11.0,13.5,zaragoza
Carles Aleñá,67213011.0,6.5,11.88,12.5,16.67,13.17,14.33,9.0,13.0,zaragoza
Vladimir Moldovan,2000570460.0,11.17,13.88,12.0,13.17,11.67,14.17,13.0,12.33,zaragoza
