Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Joaquín Correa,14042683.0,11.0,14.5,7.0,7.5,16.0,16.0,13.67,13.5,7.5,16.25,11.0,12.25,15.2,6.5,11.5,14.17,16.5,15.5,10.25,13.5,2.0,coruna
Nicolas Pépé,85136376.0,10.0,13.33,8.0,9.0,14.5,14.5,12.67,11.75,9.0,14.5,11.0,7.5,13.9,7.5,12.88,12.5,18.0,13.0,9.25,13.5,5.5,coruna
Tasos Chatzigiovanis,36096701.0,6.0,10.5,7.0,7.5,11.0,10.5,11.83,9.0,7.5,10.5,8.5,10.12,10.5,7.67,13.38,9.5,12.0,11.0,7.0,10.33,6.0,coruna
Ricardo,2000443686.0,15.0,10.17,7.0,9.5,10.5,13.67,11.0,10.5,9.5,12.75,10.5,11.25,11.8,8.83,15.5,11.17,12.5,11.5,12.25,10.5,4.0,coruna
Francisco Conceição,83261140.0,5.0,10.83,7.0,11.0,15.25,14.0,14.17,10.25,11.0,15.5,12.25,14.38,12.6,8.67,13.5,10.67,13.5,14.75,11.25,13.17,5.0,espanyol
Jorge De Frutos,67231100.0,6.0,12.5,7.0,9.75,11.75,12.67,11.83,12.25,9.75,12.0,12.75,12.62,12.6,8.5,13.88,12.33,14.5,11.5,10.5,10.33,8.0,espanyol
Matías Vargas,14141967.0,5.0,14.0,6.0,14.25,15.5,13.83,15.33,12.75,14.25,15.5,13.75,14.0,14.1,10.83,14.5,12.83,15.0,15.5,11.5,13.33,4.0,espanyol
0,29236380.0,14.0,11.0,9.0,11.5,11.0,12.33,10.0,12.5,11.5,13.5,12.0,13.25,11.8,10.33,15.75,12.0,14.0,11.5,13.0,12.67,8.0,espanyol
Miguel Menino,83320117.0,9.0,12.67,11.0,12.25,13.5,13.5,13.67,12.25,12.25,15.0,12.25,12.12,12.7,10.83,14.25,13.17,14.0,13.5,13.0,12.0,8.0,espanyol
Tymoteusz Puchacz,96086694.0,12.0,11.5,11.0,11.25,10.75,11.67,12.17,12.25,11.25,9.5,11.75,14.25,11.8,10.83,15.25,11.67,10.5,11.25,14.75,10.17,10.0,espanyol
Noé Blasco,2000440885.0,10.0,13.33,8.0,8.0,14.0,12.33,15.67,12.0,8.0,15.5,8.5,10.75,12.8,8.0,14.25,12.33,14.0,16.0,11.0,11.33,7.0,espanyol
José Luis Ruano,2000572819.0,10.0,9.33,12.0,9.0,13.75,12.5,13.17,10.0,9.0,14.75,8.5,10.88,10.9,10.0,15.25,10.33,11.0,14.75,11.0,11.0,4.5,espanyol
Serafín,2000512562.0,15.0,9.5,8.0,10.0,14.5,13.0,14.0,11.0,10.0,14.75,11.5,10.25,11.4,10.5,17.25,10.83,13.5,15.5,14.75,12.0,7.0,granada
Moussa Djenepo,6601602.0,8.0,9.83,7.0,10.0,13.25,10.67,12.83,12.25,10.0,12.5,11.75,12.38,10.8,8.67,15.0,10.67,10.5,12.25,13.75,9.5,4.0,granada
Luis Suárez,76046285.0,13.0,12.17,13.0,9.0,13.25,14.67,11.5,11.5,9.0,13.5,12.0,15.5,13.0,7.67,14.88,12.83,17.5,12.0,13.5,13.0,5.5,granada
Domingo Funcasta,2000510087.0,12.0,14.17,14.0,7.5,11.5,12.83,11.33,17.0,7.5,13.75,10.0,10.62,14.1,7.33,14.12,14.83,13.5,11.25,10.5,9.67,7.0,granada
Jesse Lingard,28047560.0,5.0,13.67,3.0,9.0,14.0,13.17,12.0,14.75,9.0,12.5,12.0,14.0,13.3,7.17,9.88,14.5,18.0,13.0,7.25,11.5,7.5,granada
Migue Ortiz,2000630559.0,8.0,13.67,8.0,10.5,15.0,13.67,12.0,12.5,10.5,13.5,11.5,11.5,13.6,9.0,14.5,13.0,12.0,14.0,14.0,10.67,7.0,granada
Carlos Hernandez,2000511264.0,8.0,14.67,9.0,11.5,13.5,13.67,13.67,16.0,11.5,14.5,12.0,12.75,14.2,9.5,15.75,15.33,17.0,13.5,11.5,12.33,4.0,laspalmas
Gil Dias,55082920.0,11.0,11.67,9.0,10.75,13.0,10.83,14.0,10.25,10.75,13.5,10.25,12.0,11.1,8.67,12.62,10.83,14.0,13.75,11.25,10.83,9.5,laspalmas
Javi Galán,67243881.0,9.0,15.0,6.0,12.75,13.25,14.17,13.0,14.25,12.75,14.0,13.0,12.88,14.3,12.5,12.5,14.83,15.0,13.5,9.5,9.5,15.0,laspalmas
Isaiah Álvarez,2000630129.0,12.0,9.17,7.0,10.25,13.0,12.17,15.0,12.5,10.25,13.75,10.5,13.12,10.9,8.83,13.25,11.5,13.5,15.5,11.25,13.5,10.0,laspalmas
Enzo Loiodice,49045906.0,5.0,14.5,6.0,14.0,14.5,13.5,13.17,14.0,14.0,13.25,15.0,10.0,13.9,13.33,12.5,14.17,12.5,15.0,12.0,10.67,11.0,laspalmas
Thomas Michel,2000434743.0,15.0,11.67,7.0,7.0,11.0,11.5,10.33,11.75,7.0,12.5,9.0,9.5,11.3,7.17,13.88,12.17,13.0,10.0,10.75,8.83,9.5,laspalmas
Adailson,2000664048.0,3.0,10.33,7.0,6.75,12.25,11.5,13.5,10.25,6.75,13.25,7.25,10.25,10.9,6.83,14.75,10.5,13.0,15.25,11.0,9.0,7.0,laspalmas
Àlex Collado,67246435.0,6.0,12.33,8.0,8.5,15.0,13.5,14.0,12.75,8.5,15.5,12.5,9.75,13.5,7.83,13.38,11.83,14.0,15.0,9.75,13.33,7.5,leganes
Che Nunnely,37055838.0,6.0,10.5,9.0,8.25,14.0,12.17,12.33,11.0,8.25,13.5,11.0,11.38,11.3,7.17,15.75,11.17,12.0,12.5,11.75,11.67,5.0,leganes
Freddy Vargas,86061304.0,9.0,12.67,9.0,11.0,14.0,13.17,13.83,13.5,11.0,14.0,12.25,12.88,13.1,9.17,13.75,13.0,13.0,14.0,13.0,12.0,7.0,leganes
Olaus Skarsem,89051875.0,2.0,11.83,6.0,11.75,13.75,12.0,11.17,10.25,11.75,13.5,13.25,10.12,12.2,9.83,12.88,10.33,12.5,13.0,7.0,10.33,6.0,leganes
Javier Pascua,2000573866.0,7.0,10.67,7.0,10.0,14.5,11.5,11.67,12.5,10.0,11.0,8.25,9.88,11.3,7.5,14.75,11.67,12.0,13.75,13.5,12.67,3.5,leganes
Óscar Clemente,67259874.0,9.0,13.17,8.0,13.5,14.25,13.0,12.83,13.75,13.5,12.0,12.75,12.38,13.2,12.0,12.75,13.33,11.5,13.75,10.75,11.83,10.0,leganes
Nils Mortimer,67265795.0,10.0,10.5,11.0,10.75,12.75,13.67,10.83,9.25,10.75,14.5,12.75,9.88,11.8,8.17,14.62,10.67,14.5,12.0,12.0,11.67,4.0,leganes
Pablo Pérez,2000014927.0,10.0,14.33,6.0,10.25,12.25,13.83,11.0,13.25,10.25,13.0,11.5,10.62,13.9,9.83,14.25,13.83,14.0,11.0,12.5,11.17,7.0,realhisp
Gavi,2000049413.0,7.0,12.67,9.0,10.5,15.0,15.0,13.33,12.0,10.5,15.5,11.5,10.75,14.0,9.0,15.0,12.33,14.0,15.0,12.0,13.33,6.0,realhisp
Jose Carlos,2000438639.0,7.0,12.5,6.0,10.5,16.5,15.0,12.0,12.0,10.5,15.25,11.5,11.75,13.8,11.17,15.75,12.5,15.5,13.5,13.75,13.0,9.0,realhisp
Alexis,2000438631.0,9.0,12.33,9.0,10.25,14.0,11.83,13.83,10.75,10.25,15.5,10.25,9.5,12.1,9.0,16.12,11.17,17.0,14.0,12.75,10.67,7.5,realhisp
Txus Alba,2000048420.0,5.0,13.0,9.0,11.75,13.5,12.83,13.0,12.25,11.75,13.5,11.75,11.5,13.1,9.67,13.12,12.17,13.0,14.25,10.75,10.83,7.5,realhisp
Eiður Gauti Sigurpálsson,2000355767.0,16.0,9.17,9.0,7.0,14.75,7.33,11.83,8.25,7.0,15.5,7.75,13.38,8.2,6.0,15.75,8.33,10.5,12.75,15.25,8.83,5.0,realhisp
Martín Martínez,2000439252.0,10.0,12.5,13.0,11.5,13.5,12.33,12.67,13.75,11.5,14.25,11.75,11.62,12.8,9.33,13.75,12.67,11.5,14.0,13.75,12.17,6.0,realhisp
Juan Martín Sancho,2000377686.0,10.0,12.33,14.0,10.5,17.0,13.33,16.33,12.5,10.5,16.5,12.5,12.5,12.8,10.67,16.5,12.67,15.0,18.0,13.5,13.67,7.0,rmdrd
Kylian Mbappé,85139014.0,7.0,15.33,9.0,12.5,17.0,18.0,15.0,14.0,12.5,18.0,17.0,11.25,16.2,10.0,18.25,15.67,20.0,15.0,13.5,15.33,2.0,rmdrd
Raheem Sterling,28054109.0,6.0,15.67,11.0,12.0,17.0,16.0,15.0,14.0,12.0,14.5,14.0,13.5,15.4,10.67,15.5,15.33,20.0,15.5,13.0,13.67,8.0,rmdrd
Vinícius Júnior,19302146.0,7.0,13.17,9.0,10.75,14.5,14.5,14.0,13.0,10.75,17.0,13.0,15.5,13.7,8.83,15.62,13.5,15.0,14.5,12.5,13.33,3.0,rmdrd
Jadon Sancho,28108490.0,11.0,15.33,7.0,12.25,16.5,15.33,15.67,13.0,12.25,17.0,13.5,10.5,15.2,9.83,16.25,14.0,15.0,17.0,11.5,14.33,5.5,rmdrd
Odsonne Edouard,48036880.0,14.0,11.0,13.0,11.0,14.5,11.67,13.0,11.5,11.0,14.5,14.0,12.25,11.4,9.67,12.75,11.33,14.0,13.5,14.5,14.67,8.0,rmdrd
Roberto Bonilla,2000569765.0,20.0,14.67,11.0,8.75,14.5,15.5,12.67,16.0,8.75,16.75,12.0,13.12,15.1,8.67,15.75,15.67,15.0,14.5,15.0,13.0,8.0,rmdrd
Adam Hlozek,31041522.0,14.0,10.33,10.0,10.0,13.5,14.33,11.0,10.5,10.0,13.0,13.5,11.75,12.2,9.33,15.5,11.33,12.0,12.0,14.5,11.67,6.0,rsana
Mikel Oyarzábal,67220143.0,11.0,15.33,12.0,13.5,16.0,15.33,15.0,14.0,13.5,15.5,14.5,14.75,15.2,13.0,14.0,14.67,16.0,16.5,14.0,14.67,12.0,rsana
Matthias Hasa,2000568032.0,11.0,12.0,9.0,8.5,15.5,12.67,14.0,12.0,8.5,16.5,10.5,11.25,12.4,7.33,14.75,12.0,9.0,16.5,13.0,12.0,6.0,rsana
Gabriel Martinelli,19351309.0,13.0,15.0,13.0,10.5,14.5,15.33,12.67,13.5,10.5,15.0,13.0,14.25,14.8,9.0,15.25,14.67,15.0,14.0,12.0,12.33,4.0,rsana
Pablo,2000572050.0,10.0,12.0,10.0,10.0,14.5,13.0,12.33,11.5,10.0,15.0,11.5,8.75,12.4,9.67,16.0,12.0,16.0,13.5,14.5,10.67,9.0,rsana
Koldo Valencia,2000663358.0,6.0,9.33,7.0,9.0,14.0,11.33,12.0,10.5,9.0,12.5,9.5,14.25,10.6,7.67,13.5,10.0,10.0,13.0,8.0,11.67,10.0,rsana
Raphinha,19242277.0,6.0,12.33,9.0,11.5,16.5,14.67,14.67,12.0,11.5,15.5,13.5,14.0,13.6,10.33,13.75,12.33,15.0,15.5,9.0,14.33,11.0,sevilla
Munir,67174735.0,7.0,13.83,8.0,11.5,15.75,14.33,14.17,12.75,11.5,13.5,12.75,11.62,14.2,8.67,12.25,13.0,13.5,14.75,11.75,14.17,4.0,sevilla
Lucas Ocampos,14031132.0,12.0,11.0,12.0,10.0,14.75,13.67,13.83,13.0,10.0,13.25,12.25,15.75,12.6,7.5,11.5,12.33,14.0,14.0,11.5,15.33,4.5,sevilla
Óliver,67169689.0,6.0,12.33,4.0,13.5,16.75,13.33,15.17,13.0,13.5,14.75,13.75,12.25,13.2,11.5,9.5,12.33,11.0,17.0,9.0,12.33,6.5,sevilla
Sérgio Mané,2000507867.0,11.0,14.33,9.0,12.0,15.0,14.0,13.67,14.5,12.0,14.5,12.5,11.75,14.4,10.33,14.75,14.0,14.0,16.0,13.5,12.67,7.0,vale
Gabriel Jesus,19220266.0,9.0,14.0,13.0,11.5,16.0,14.33,14.0,13.5,11.5,15.5,14.5,13.5,14.2,10.0,14.75,13.67,16.0,16.0,12.5,14.33,7.0,vale
Nico Serrano,67295206.0,13.0,13.67,11.0,7.5,15.5,13.83,12.33,13.25,7.5,15.5,10.5,9.0,13.7,7.5,15.75,13.5,15.0,13.5,12.75,13.17,9.5,vale
Malcom,19229435.0,7.0,14.0,8.0,10.0,16.0,15.33,15.0,12.0,10.0,16.0,12.0,10.25,14.6,7.83,15.5,13.0,16.0,15.5,12.5,14.0,3.0,vale
Hugo Montañana,2000034349.0,12.0,10.83,12.0,11.25,14.75,13.67,14.0,13.0,11.25,14.25,11.0,12.88,12.4,11.5,14.5,12.5,10.5,15.0,10.0,11.5,11.0,vale
Adrian,2000193185.0,4.5,14.0,9.0,11.0,14.25,14.0,13.5,16.5,11.0,15.25,10.25,13.5,14.2,10.17,13.75,15.33,15.0,15.5,13.5,13.67,4.5,vale
Damián Ribera,2000193186.0,5.0,13.83,11.0,10.5,17.5,15.5,14.67,15.5,10.5,15.0,11.5,11.75,14.9,9.67,14.62,14.83,16.0,17.0,9.5,12.33,7.0,vale
Bart Ramselaar,37045888.0,11.0,13.5,10.0,10.0,14.75,14.0,12.83,12.0,10.0,14.5,13.5,11.75,13.4,9.67,13.62,13.17,15.5,14.0,11.0,10.33,9.5,vallecano
Yann Karamoh,85144982.0,13.0,10.17,9.0,11.5,13.25,10.0,13.5,9.75,11.5,13.0,10.75,8.88,10.4,8.5,14.0,9.33,11.5,13.25,11.75,13.17,3.0,vallecano
Juan Artola,67260216.0,7.0,12.5,8.0,11.25,11.75,13.33,10.5,11.75,11.25,12.0,11.25,9.62,12.8,10.5,11.62,12.33,14.5,10.5,8.5,8.0,12.0,vallecano
Mama Baldé,55070279.0,9.0,12.67,8.0,8.0,11.5,11.83,10.0,10.75,8.0,11.5,8.5,12.0,12.1,8.17,13.12,11.5,14.0,10.5,10.75,8.17,8.5,vallecano
José Alberto Nieto,2000197171.0,8.0,12.83,7.0,10.5,14.75,15.67,10.5,14.5,10.5,15.5,11.5,11.0,14.2,9.67,13.12,14.5,16.5,12.5,11.0,12.67,7.5,vallecano
Andrejs Ciganiks,37075484.0,9.0,11.33,10.0,11.5,12.0,11.33,12.0,11.25,11.5,11.0,12.0,11.0,11.4,11.33,12.75,11.17,10.0,12.0,12.0,9.83,13.0,vigo
Christian Kouamé,43201838.0,13.0,13.83,11.0,10.0,13.0,14.17,10.83,13.0,10.0,13.25,14.5,12.62,13.9,8.0,15.38,13.5,16.0,12.5,12.5,12.33,5.0,vigo
Rodrigo Gogna,2000273938.0,14.0,17.0,10.0,11.75,17.5,15.33,14.0,17.0,11.75,15.5,12.5,12.12,16.2,11.33,12.5,16.67,17.0,16.5,12.5,13.67,8.0,vigo
Octavian Popescu,57175903.0,11.0,13.67,8.0,14.25,14.5,13.83,15.0,13.25,14.25,14.5,13.25,10.25,13.7,12.83,13.75,13.5,13.0,15.5,11.5,11.33,7.0,vigo
Yago Freitas,2000570843.0,6.0,13.0,8.0,11.5,13.5,14.67,12.67,12.5,11.5,16.5,12.5,11.25,13.6,9.33,16.0,13.33,15.0,14.0,13.0,12.33,2.0,vigo
Luis Garai,2000681737.0,11.0,9.0,7.0,6.5,12.5,10.33,12.33,10.5,6.5,13.5,7.5,12.75,9.8,6.33,16.75,10.0,13.0,12.0,12.0,9.67,8.0,vigo
Dawid Kownacki,96059679.0,13.0,12.83,12.0,9.75,12.0,12.33,11.67,13.25,9.75,11.0,13.0,14.62,12.7,8.83,13.88,12.83,15.0,12.5,12.75,12.0,8.5,vigo
Reiss Nelson,28107919.0,6.0,10.5,5.0,9.5,14.5,13.0,12.67,11.0,9.5,14.75,10.5,12.0,12.0,8.83,14.5,10.83,12.5,13.5,10.75,12.83,7.0,vigo
Samuel Chukwueze,67269484.0,6.0,12.67,13.0,12.25,17.5,14.0,16.67,12.0,12.25,18.0,13.0,12.75,13.4,11.17,15.5,12.33,12.0,17.5,12.0,14.0,8.0,villareal
Javi Ontiveros,67211745.0,4.0,13.0,6.0,11.5,15.5,13.33,15.67,11.5,11.5,16.0,14.0,11.0,13.4,10.67,15.25,11.67,14.0,15.5,11.0,15.33,8.0,villareal
John Córdoba,2000416582.0,17.0,14.17,8.0,9.0,15.5,13.67,12.33,15.0,9.0,15.25,10.0,12.5,14.2,9.17,15.0,14.17,12.5,14.0,15.25,11.83,11.0,villareal
Alfonso Pedraza,67212046.0,11.0,13.17,12.0,12.0,12.75,14.0,12.17,13.5,12.0,12.5,13.5,13.5,13.2,12.0,13.12,14.17,16.5,12.0,11.5,12.33,12.0,villareal
Francisco Conceição,83261140.0,5.0,10.83,7.0,11.0,15.25,14.0,14.17,10.25,11.0,15.5,12.25,14.38,12.6,8.67,13.5,10.67,13.5,14.75,11.25,13.17,5.0,villareal
Alejandro Balde,67296654.0,8.0,11.5,10.0,10.0,12.75,14.0,12.83,12.0,10.0,14.5,10.5,12.25,12.4,10.33,14.88,12.83,14.5,13.0,12.5,11.67,11.0,zaragoza
Ismaïla Sarr,48042766.0,8.0,11.0,7.0,10.0,13.0,13.0,12.33,10.5,10.0,13.0,12.0,12.75,11.8,9.0,15.0,11.33,13.0,12.5,13.0,13.67,3.5,zaragoza
Ruben Vargas,98041215.0,8.0,12.83,11.0,10.5,14.5,13.17,13.67,12.0,10.5,13.5,11.5,14.5,13.1,9.33,14.88,12.17,15.0,13.5,12.0,13.0,10.0,zaragoza
Luis Carbonell,95078291.0,7.0,12.67,8.0,12.75,14.0,13.83,12.0,11.75,12.75,14.5,12.75,11.38,13.3,10.83,14.0,12.17,14.0,13.0,12.5,12.67,7.0,zaragoza
Jesus Carrasco,2000439537.0,11.0,12.0,8.0,8.0,12.5,10.67,10.67,12.5,8.0,13.0,8.5,10.0,11.8,6.0,14.0,11.33,12.0,11.0,10.5,8.33,5.0,zaragoza
Malcom,19229435.0,7.0,14.0,8.0,10.0,16.0,15.33,15.0,12.0,10.0,16.0,12.0,10.25,14.6,7.83,15.5,13.0,16.0,15.5,12.5,14.0,3.0,zaragoza
Ander Imaz,2000439533.0,5.0,9.17,7.0,6.5,12.75,12.0,11.83,10.5,6.5,14.0,8.0,10.25,10.8,6.33,15.62,10.17,13.5,12.0,10.5,9.0,2.0,zaragoza
