Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Edimilson Fernandes,98030084.0,11.67,11.25,10.5,12.67,10.17,12.83,11.25,11.33,granada
Antonio Raúl Escuín,2000440594.0,14.0,14.38,13.0,8.83,8.67,8.83,13.5,13.75,granada
Clement Nwabueze,2000710897.0,13.67,14.5,13.0,9.67,9.33,11.0,12.5,13.17,laspalmas
Eugene Kulakov,2000434056.0,13.33,13.75,13.0,9.0,9.0,10.33,13.5,12.83,laspalmas
0,85144993.0,11.0,12.12,14.0,13.0,11.5,13.0,7.0,12.25,laspalmas
Paul Akouokou,33066648.0,14.0,13.5,13.0,11.0,8.5,10.5,13.75,13.5,laspalmas
Ryan Johansson,90086790.0,12.0,12.62,12.0,12.0,10.5,11.83,9.5,12.17,leganes
Rasmus Lauritsen,27069979.0,13.33,12.88,12.25,9.33,9.67,7.67,15.0,14.75,leganes
Gabriel Torres,2000438016.0,15.0,13.25,12.0,8.0,8.0,8.33,13.5,13.33,leganes
Braian Cufré,14131295.0,11.0,11.88,13.5,13.33,10.5,12.17,7.0,13.5,leganes
John McGinn,61043070.0,12.33,12.5,11.5,14.67,12.83,14.17,7.75,13.17,leganes
Rodrigo Zalazar,67271371.0,10.0,12.25,11.5,12.0,11.17,12.17,9.25,11.17,leganes
Ifeanyi Mathew,53141633.0,10.17,12.5,11.0,14.33,12.33,13.83,9.0,12.83,leganes
Patric,67100019.0,14.0,8.88,6.75,13.17,10.33,11.83,11.5,15.5,leganes
Dominik Kruzliak,63026929.0,14.0,9.62,7.5,6.17,9.33,6.83,13.0,14.25,leganes
Eduardo Sarriegi,2000438820.0,14.33,12.62,13.0,10.33,9.5,9.67,7.0,13.75,realhisp
Omar Rekik,91187786.0,13.0,11.25,14.5,12.0,10.0,11.67,12.0,13.17,realhisp
Valentín Delmás,2000192672.0,12.0,13.75,12.5,13.83,9.17,13.83,10.5,13.58,realhisp
Abel Angulo,2000438635.0,12.83,12.12,11.0,13.67,12.0,11.33,9.0,12.83,realhisp
Orel Mangala,18087973.0,12.0,14.88,13.75,12.67,11.0,14.0,10.0,13.83,realhisp
Franjo Lazar,2000028271.0,10.33,11.5,14.75,12.0,9.67,10.33,5.5,10.58,realhisp
Txus Alba,2000048420.0,7.17,11.62,12.5,14.5,12.5,13.33,7.0,12.08,realhisp
Oumar Sangaré,2000629589.0,9.5,12.62,12.75,11.67,10.83,11.67,10.75,13.0,realhisp
Boubacar Kamara,48043084.0,14.67,15.25,15.5,13.5,11.0,13.0,14.0,14.75,rmdrd
Éder Militão,19273276.0,14.67,15.25,15.0,12.33,11.0,12.33,14.0,14.67,rmdrd
Matías Zeiden,2000272732.0,11.67,15.0,14.0,14.67,13.17,16.67,9.5,14.42,rmdrd
Youri Tielemans,18077264.0,12.33,12.75,12.0,17.33,15.0,15.67,8.5,14.33,rmdrd
Fabrice Mbassi,2000191910.0,14.33,15.5,14.5,14.17,8.5,13.67,7.0,14.0,rmdrd
Abderrahmane Sefrioui,2000433189.0,13.67,17.0,15.0,9.0,10.67,13.33,10.5,14.33,rmdrd
Zinho Vanheusden,18091405.0,15.33,13.25,13.0,14.67,11.0,10.67,15.0,14.0,rmdrd
Isaac Guerra,2000439269.0,14.33,14.12,13.0,12.17,10.17,12.67,10.5,14.25,rmdrd
Renato Pereira,2000190646.0,12.0,15.0,13.0,12.67,9.67,11.33,11.0,13.83,rsana
Ignacio Vallina,2000570634.0,13.33,14.5,14.5,14.33,10.67,14.0,13.5,15.67,rsana
David Carmo,83111598.0,13.0,13.25,12.0,11.67,10.67,11.33,14.5,13.67,rsana
Denis Zakaria,98034601.0,13.33,14.0,14.0,12.0,11.33,12.33,13.0,13.83,rsana
Sergi Pascual,2000196434.0,13.33,15.25,13.5,13.33,14.0,13.67,14.0,13.17,rsana
José Gragera,67263880.0,12.33,12.0,12.0,12.33,10.0,13.0,15.0,13.67,rsana
Paweł Brzyski,2000433744.0,10.0,13.75,14.5,14.0,11.67,12.33,14.0,14.67,rsana
John Damiano,2000435431.0,13.67,13.75,13.0,9.67,8.0,10.67,6.5,16.17,rsana
Souza,2000607666.0,15.0,15.5,14.0,12.33,9.67,11.0,15.0,15.33,rsana
Scott Diaz,2000706461.0,9.33,11.0,13.5,11.67,11.0,12.0,11.0,14.0,rsana
Emmanuel,2000569770.0,14.67,13.88,12.25,12.0,8.17,9.5,13.5,15.42,sevilla
Martín Zubimendi,67246385.0,13.0,13.5,12.5,13.67,10.0,14.33,13.0,13.67,sevilla
Joan Jordán,67187249.0,12.0,10.25,7.5,14.33,12.83,12.17,9.75,13.17,sevilla
Federico Real,2000193194.0,15.5,13.5,13.75,10.33,8.0,11.33,7.0,14.42,sevilla
Dario Maresic,16170605.0,13.0,14.75,13.5,13.0,7.67,12.33,14.0,13.5,sevilla
Jordan Henderson,28005568.0,14.33,8.75,5.5,13.0,12.33,12.33,10.5,16.33,sevilla
Koke,67047092.0,14.33,8.25,4.0,14.67,14.83,14.33,8.25,16.25,sevilla
Óliver,67169689.0,8.33,8.62,8.0,14.83,12.0,14.83,5.0,12.58,sevilla
Sebastián,2000569766.0,8.33,12.62,15.0,13.33,12.17,11.5,13.0,13.0,sevilla
Urko González de Zárate,2000058330.0,14.0,12.75,15.0,10.67,6.0,9.0,14.5,11.83,vale
Morten Thorsby,53098756.0,13.0,14.12,13.5,12.0,12.83,10.0,14.0,14.25,vale
Orkun Kökçü,37061602.0,6.33,14.25,13.5,14.0,12.67,14.67,7.5,13.17,vale
Mouctar Diakhaby,48036643.0,14.33,13.88,12.5,10.83,8.5,10.33,15.5,14.25,vale
Rodri,67217524.0,13.67,12.5,12.5,13.33,11.33,13.0,13.5,13.83,vale
Georges Teixeira,2000187375.0,13.33,13.38,13.0,10.5,7.67,9.17,15.0,13.42,vale
Josema,2000439264.0,13.0,14.0,12.5,7.67,8.33,8.67,11.5,14.83,vale
Ramón Santos,2000440896.0,13.0,14.0,14.75,10.0,7.0,9.5,12.5,13.25,vallecano
Pierre Kunde,67211690.0,11.83,13.12,12.0,11.33,12.5,10.33,10.0,12.83,vallecano
Uğur Özbay,2000432893.0,12.0,13.75,12.0,8.67,8.0,7.67,12.0,12.17,vallecano
Carlos Abraham,2000440884.0,13.33,12.75,11.5,9.33,8.83,10.0,9.0,14.42,vallecano
Santi Comesaña,67224142.0,12.0,11.0,11.75,12.33,11.33,11.0,12.0,12.92,vallecano
Javi Martínez,67249495.0,8.5,12.25,11.0,14.0,11.17,12.67,9.5,12.08,vallecano
Jon Moncayola,67267210.0,12.17,11.88,12.5,12.33,10.17,11.0,11.0,13.17,vallecano
Álvaro García,89062864.0,14.33,9.88,11.5,11.17,7.17,9.67,10.5,12.08,vallecano
Samy Chouchane,2000010841.0,11.67,10.38,13.0,9.33,8.5,11.0,7.5,11.92,vallecano
Luís Rodrigues,2000436535.0,15.0,13.75,11.0,12.0,8.0,12.33,11.5,14.0,vigo
Antonio Blanco,67256515.0,14.17,14.12,13.75,13.0,12.17,11.67,10.5,14.25,vigo
Billy Gilmour,61078265.0,9.83,10.25,12.0,14.0,13.33,13.67,8.0,14.25,vigo
Manu Morlanes,67228802.0,14.5,13.88,14.0,13.67,10.33,12.17,8.5,12.75,vigo
Junior Esparragoza,2000179937.0,14.0,14.0,12.5,10.17,7.17,7.33,11.0,13.75,vigo
Odilon Kossounou,93127195.0,13.0,12.75,14.25,9.83,10.33,9.0,15.0,13.33,villareal
Didier,2000509916.0,14.0,15.75,15.0,11.0,10.67,11.0,12.5,14.17,villareal
Oriol Busquets,67225653.0,14.17,13.5,13.5,14.67,11.17,13.0,13.5,13.83,villareal
Luis Vicente,2000438000.0,15.0,16.0,14.5,13.33,12.67,14.67,6.5,14.17,villareal
Óliver Pueyo,2000569557.0,13.67,13.62,12.25,14.67,10.33,13.17,6.75,14.5,villareal
Maxence Caqueret,48044737.0,14.67,13.0,11.5,14.67,11.5,14.5,6.25,13.17,villareal
Manu Morlanes,67228802.0,14.5,13.88,14.0,13.67,10.33,12.17,8.5,12.75,villareal
Francho,67278162.0,13.0,13.12,13.25,12.67,12.33,13.0,9.5,12.83,zaragoza
Dídac,2000437768.0,9.0,13.25,12.5,12.67,12.33,15.33,12.5,14.5,zaragoza
Francisco Jesús,2000511084.0,12.67,13.38,11.5,9.83,9.17,11.67,11.0,11.42,zaragoza
