Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Gabriel Jesus,19220266.0,9.0,14.0,13.0,11.5,16.0,14.33,14.0,13.5,11.5,15.5,14.5,13.5,14.2,10.0,14.75,13.67,16.0,16.0,12.5,14.33,7.0,barc
Harry Kane,28049320.0,11.0,17.0,13.0,15.5,15.5,15.33,16.33,16.5,15.5,13.0,16.25,16.0,16.2,13.5,9.5,16.33,16.0,16.5,11.0,16.33,11.0,barc
Vítor Ferreira,83174762.0,4.0,16.33,8.0,15.5,16.5,15.0,14.33,15.5,15.5,16.0,15.5,14.0,15.6,14.33,15.75,15.67,16.0,16.5,13.5,13.33,11.0,barc
Gennady Korshunov,2000238109.0,13.0,10.83,14.0,13.0,15.75,13.33,12.5,10.25,13.0,14.5,12.25,11.88,12.0,11.33,15.38,11.0,16.5,14.25,16.0,14.5,5.0,barc
Oihan Sancet,67260204.0,15.0,14.0,12.0,14.0,14.5,15.0,12.5,13.0,14.0,13.0,13.75,11.75,14.6,12.5,14.0,13.33,17.0,14.5,13.0,12.0,8.0,bilbao
Fran Alonso,2000570282.0,13.0,11.83,14.0,10.25,14.5,11.83,14.0,12.0,10.25,14.5,12.0,12.75,12.1,8.83,15.5,11.5,12.0,16.0,12.0,11.67,6.0,bilbao
Aimar Oroz,67276375.0,5.0,12.17,7.0,10.5,16.0,14.33,14.33,13.5,10.5,15.75,12.0,10.0,13.8,9.83,12.5,12.5,10.5,16.0,10.75,12.5,6.0,bilbao
Mikel Garai,2000438623.0,12.0,13.33,12.0,11.75,17.0,15.5,14.33,13.5,11.75,17.0,13.0,10.62,13.9,11.0,14.25,14.67,18.0,16.0,15.0,15.0,7.0,bilbao
Jon Magunazelaia,2000438619.0,8.0,15.33,9.0,10.25,14.25,13.67,11.83,15.0,10.25,13.0,11.25,11.62,14.5,8.83,13.38,14.83,14.5,14.0,11.5,11.0,7.0,bilbao
Mateusz Bogusz,96129140.0,7.0,14.33,8.0,13.25,14.0,13.5,13.17,13.25,13.25,13.5,14.25,14.0,13.9,11.33,13.62,13.5,15.0,14.0,13.25,13.0,10.5,cadiz
Gerardo Gallardo,2000440602.0,5.0,10.67,8.0,8.0,14.0,12.5,12.33,9.25,8.0,15.0,11.0,9.5,11.3,7.5,15.38,10.5,14.0,14.5,8.25,9.67,7.5,cadiz
Toni Dorado,2000197158.0,8.0,14.33,11.0,13.75,14.5,14.5,13.17,13.75,13.75,14.5,12.75,12.75,14.3,12.0,11.88,14.17,15.0,16.0,12.75,13.33,7.5,cadiz
Tiago Geralnik,14224252.0,13.0,9.33,9.0,10.5,14.75,12.33,13.5,12.5,10.5,14.25,8.25,9.0,11.6,9.5,14.0,10.67,16.0,16.0,10.0,15.33,7.5,cadiz
Luciano Ferreyra,14227040.0,3.0,13.5,11.0,12.5,15.0,14.0,13.83,12.5,12.5,15.25,10.5,10.5,13.6,12.67,15.12,13.17,15.5,15.0,13.0,13.0,11.5,cadiz
Yesinguer Vinasco,2000415655.0,14.0,12.5,10.0,10.0,14.75,13.0,13.17,13.75,10.0,13.5,11.75,10.62,13.4,8.0,14.5,12.33,16.5,14.75,14.75,13.5,5.0,cadiz
Jose Antonio Molina,2000571459.0,13.5,13.0,6.0,9.25,11.25,15.83,10.33,13.5,9.25,14.0,10.5,10.62,14.5,8.0,14.75,13.67,18.0,13.0,11.25,10.33,4.0,cadiz
Saúl Rodríguez,2000440182.0,7.0,11.67,15.0,9.5,14.5,13.33,12.0,12.0,9.5,13.0,11.0,13.0,12.6,7.33,16.25,12.0,15.0,12.0,12.0,12.0,2.0,coruna
Tòfol Montiel,43459237.0,7.0,13.0,8.0,9.5,15.0,13.67,13.67,12.5,9.5,15.0,11.0,9.25,13.6,7.67,13.25,12.33,14.0,14.0,9.5,13.67,4.0,coruna
Salva Gutiérrez,2000571656.0,6.0,14.0,7.0,11.25,13.25,12.83,12.5,12.75,11.25,10.25,9.75,12.38,13.3,9.83,11.75,13.17,11.0,14.25,11.0,10.67,8.0,coruna
Iago Salamanca,2000710728.0,15.0,13.17,8.0,8.5,14.5,15.5,10.67,13.5,8.5,16.25,11.5,10.12,14.3,8.0,11.25,13.83,18.0,12.25,8.5,16.0,4.0,coruna
Nabil Touaizi,28113829.0,14.0,11.17,11.0,10.0,16.0,14.0,12.67,12.0,10.0,15.25,10.5,8.75,12.6,9.17,14.5,12.17,14.5,13.5,13.25,13.83,6.0,coruna
Joaquín Correa,14042683.0,11.0,14.5,7.0,7.5,16.0,16.0,13.67,13.5,7.5,16.25,11.0,12.25,15.2,6.5,11.5,14.17,16.5,15.5,10.25,13.5,2.0,coruna
Xabier Santamaría,2000202642.0,9.5,10.67,6.0,11.0,14.25,13.0,12.83,11.5,11.0,12.25,10.75,11.0,11.6,8.0,13.25,12.0,15.0,14.0,13.0,11.33,3.5,coruna
Oier Zarraga,67260201.0,7.0,13.5,14.0,12.75,13.0,13.0,12.0,13.25,12.75,12.0,12.0,14.88,13.3,11.83,13.62,13.17,12.0,13.0,12.75,11.33,11.5,espanyol
Óscar Melendo,67214687.0,6.0,14.33,7.0,12.0,14.5,14.17,14.5,13.5,12.0,14.5,12.75,11.12,14.3,9.5,14.5,13.67,16.0,15.0,12.0,11.0,7.0,espanyol
Brais Méndez,67199158.0,10.0,13.33,9.0,11.5,16.75,14.33,16.0,15.5,11.5,14.25,11.75,10.25,14.2,9.17,12.25,14.33,15.0,16.25,9.0,15.0,6.5,espanyol
David,2000441683.0,9.0,13.67,11.0,13.75,12.5,12.5,12.0,14.25,13.75,15.0,11.25,10.25,13.3,11.0,14.88,13.5,13.0,14.25,13.25,9.5,3.5,espanyol
Matías Vargas,14141967.0,5.0,14.0,6.0,14.25,15.5,13.83,15.33,12.75,14.25,15.5,13.75,14.0,14.1,10.83,14.5,12.83,15.0,15.5,11.5,13.33,4.0,espanyol
Rami Hajal,93099931.0,12.0,13.17,11.0,8.0,13.5,14.5,12.83,13.0,8.0,13.5,11.0,10.88,14.1,7.0,13.38,12.83,12.0,14.0,12.0,13.33,6.0,espanyol
Serafín,2000512562.0,15.0,9.5,8.0,10.0,14.5,13.0,14.0,11.0,10.0,14.75,11.5,10.25,11.4,10.5,17.25,10.83,13.5,15.5,14.75,12.0,7.0,granada
Moussa Djenepo,6601602.0,8.0,9.83,7.0,10.0,13.25,10.67,12.83,12.25,10.0,12.5,11.75,12.38,10.8,8.67,15.0,10.67,10.5,12.25,13.75,9.5,4.0,granada
Jose Luis,2000438355.0,14.0,15.5,11.0,12.0,15.0,16.83,14.67,17.5,12.0,15.5,12.0,12.0,16.3,11.0,14.62,16.83,13.0,16.5,13.5,13.0,10.0,granada
Eugenio Caínzos,2000630560.0,5.0,12.33,10.0,9.25,16.75,12.83,14.5,11.75,9.25,12.75,9.25,12.5,12.9,8.17,14.5,11.5,11.0,17.25,12.5,10.33,6.0,granada
Jesse Lingard,28047560.0,5.0,13.67,3.0,9.0,14.0,13.17,12.0,14.75,9.0,12.5,12.0,14.0,13.3,7.17,9.88,14.5,18.0,13.0,7.25,11.5,7.5,granada
Edimilson Fernandes,98030084.0,14.5,11.5,8.0,11.0,14.0,12.5,13.0,12.0,11.0,12.75,11.5,10.25,12.1,11.17,11.0,11.83,12.5,14.0,11.75,11.5,12.0,granada
Félix,2000192673.0,12.0,13.83,10.0,11.75,14.75,13.33,12.17,13.25,11.75,13.0,11.75,11.38,13.8,11.83,12.88,13.0,12.5,13.5,11.0,11.0,10.0,granada
Migue Ortiz,2000630559.0,8.0,13.67,8.0,10.5,15.0,13.67,12.0,12.5,10.5,13.5,11.5,11.5,13.6,9.0,14.5,13.0,12.0,14.0,14.0,10.67,7.0,granada
José,2000570829.0,7.0,13.83,8.0,11.0,17.0,15.67,12.5,13.5,11.0,15.75,11.5,11.38,14.8,10.33,13.62,13.83,12.0,16.5,11.0,12.0,6.5,laspalmas
Beñat Sanz,2000439251.0,7.0,14.33,12.0,11.5,14.5,14.0,12.67,12.5,11.5,13.0,13.0,10.25,14.2,9.0,12.25,13.0,13.0,16.5,12.5,11.33,5.0,laspalmas
Anders Nygaard,2000569028.0,13.0,14.67,9.0,11.5,14.5,12.67,12.67,14.0,11.5,11.0,14.0,11.5,13.8,9.33,13.25,13.67,17.0,13.5,14.0,12.67,6.0,laspalmas
Gil Dias,55082920.0,11.0,11.67,9.0,10.75,13.0,10.83,14.0,10.25,10.75,13.5,10.25,12.0,11.1,8.67,12.62,10.83,14.0,13.75,11.25,10.83,9.5,laspalmas
Enzo Loiodice,49045906.0,5.0,14.5,6.0,14.0,14.5,13.5,13.17,14.0,14.0,13.25,15.0,10.0,13.9,13.33,12.5,14.17,12.5,15.0,12.0,10.67,11.0,laspalmas
Leo Díaz,2000630127.0,5.0,13.0,7.0,9.5,16.5,12.67,13.33,13.0,9.5,16.5,12.0,8.75,13.0,10.33,17.0,12.67,15.0,15.5,11.5,11.67,5.0,laspalmas
Àlex Collado,67246435.0,6.0,12.33,8.0,8.5,15.0,13.5,14.0,12.75,8.5,15.5,12.5,9.75,13.5,7.83,13.38,11.83,14.0,15.0,9.75,13.33,7.5,leganes
John McGinn,61043070.0,9.5,13.83,6.0,12.0,15.0,13.17,14.67,13.5,12.0,14.75,12.0,14.5,13.7,11.83,12.0,13.17,13.5,16.0,13.25,14.5,13.0,leganes
Amarildo Gojani,2000505067.0,8.0,12.67,10.0,9.5,16.5,14.0,13.33,11.5,9.5,15.0,9.5,10.25,13.2,8.67,15.25,12.33,17.0,15.0,14.0,14.33,4.0,leganes
Freddy Vargas,86061304.0,9.0,12.67,9.0,11.0,14.0,13.17,13.83,13.5,11.0,14.0,12.25,12.88,13.1,9.17,13.75,13.0,13.0,14.0,13.0,12.0,7.0,leganes
Ángel Cabello,2000438822.0,13.0,14.17,12.0,13.25,15.5,12.67,12.67,14.75,13.25,14.5,13.0,10.12,13.7,11.83,14.62,13.83,15.0,14.0,14.75,13.33,3.5,leganes
Olaus Skarsem,89051875.0,2.0,11.83,6.0,11.75,13.75,12.0,11.17,10.25,11.75,13.5,13.25,10.12,12.2,9.83,12.88,10.33,12.5,13.0,7.0,10.33,6.0,leganes
Javier Pascua,2000573866.0,7.0,10.67,7.0,10.0,14.5,11.5,11.67,12.5,10.0,11.0,8.25,9.88,11.3,7.5,14.75,11.67,12.0,13.75,13.5,12.67,3.5,leganes
Gianluca Bellucci,2000508898.0,11.0,11.0,6.0,11.0,15.0,11.33,14.0,11.0,11.0,15.0,9.0,11.75,10.8,10.33,12.75,11.67,13.0,15.0,12.5,12.67,10.0,leganes
Rodrigo Zalazar,67271371.0,10.5,11.17,8.0,11.5,13.5,11.5,13.0,11.5,11.5,12.25,12.5,12.5,11.5,11.83,11.25,11.17,10.5,13.5,10.75,13.5,6.0,leganes
Ifeanyi Mathew,53141633.0,7.0,13.83,11.0,13.25,15.0,12.83,13.33,14.5,13.25,13.25,13.5,12.12,13.7,11.5,12.0,13.5,11.5,15.0,11.75,12.5,10.0,leganes
Óscar Clemente,67259874.0,9.0,13.17,8.0,13.5,14.25,13.0,12.83,13.75,13.5,12.0,12.75,12.38,13.2,12.0,12.75,13.33,11.5,13.75,10.75,11.83,10.0,leganes
Nils Mortimer,67265795.0,10.0,10.5,11.0,10.75,12.75,13.67,10.83,9.25,10.75,14.5,12.75,9.88,11.8,8.17,14.62,10.67,14.5,12.0,12.0,11.67,4.0,leganes
Miguel,2000192899.0,9.5,13.83,7.5,9.0,14.5,13.33,12.33,14.75,9.0,14.0,9.5,10.25,14.1,7.83,15.75,13.5,14.0,15.0,12.75,9.5,5.0,leganes
Gavi,2000049413.0,7.0,12.67,9.0,10.5,15.0,15.0,13.33,12.0,10.5,15.5,11.5,10.75,14.0,9.0,15.0,12.33,14.0,15.0,12.0,13.33,6.0,realhisp
Jose Carlos,2000438639.0,7.0,12.5,6.0,10.5,16.5,15.0,12.0,12.0,10.5,15.25,11.5,11.75,13.8,11.17,15.75,12.5,15.5,13.5,13.75,13.0,9.0,realhisp
Abel Angulo,2000438635.0,12.0,14.0,6.0,12.5,11.5,15.17,10.33,14.75,12.5,11.5,13.0,11.0,14.5,12.17,10.88,14.83,13.0,12.5,10.75,10.17,16.5,realhisp
Alfonso Miranda,2000629593.0,7.0,12.0,8.0,9.75,14.0,14.83,11.33,12.0,9.75,13.5,10.5,8.88,13.3,10.33,14.75,12.67,15.0,13.5,12.0,12.67,10.0,realhisp
Orel Mangala,18087973.0,9.5,14.17,10.5,13.5,13.5,12.33,11.67,13.25,13.5,14.5,14.0,14.5,13.1,12.83,14.0,13.5,12.0,13.5,14.75,10.17,12.0,realhisp
Txus Alba,2000048420.0,5.0,13.0,9.0,11.75,13.5,12.83,13.0,12.25,11.75,13.5,11.75,11.5,13.1,9.67,13.12,12.17,13.0,14.25,10.75,10.83,7.5,realhisp
Martín Martínez,2000439252.0,10.0,12.5,13.0,11.5,13.5,12.33,12.67,13.75,11.5,14.25,11.75,11.62,12.8,9.33,13.75,12.67,11.5,14.0,13.75,12.17,6.0,realhisp
Marc Trives,2000439546.0,13.0,12.17,12.0,12.5,10.25,11.33,8.5,11.75,12.5,10.0,12.75,12.62,11.8,10.67,11.75,11.67,15.5,9.25,11.75,11.17,6.0,realhisp
Youri Tielemans,18077264.0,7.0,16.67,10.0,15.5,17.0,16.0,16.33,15.0,15.5,15.5,15.5,13.5,16.2,14.33,13.0,15.67,15.0,18.0,12.0,14.33,12.0,rmdrd
Raheem Sterling,28054109.0,6.0,15.67,11.0,12.0,17.0,16.0,15.0,14.0,12.0,14.5,14.0,13.5,15.4,10.67,15.5,15.33,20.0,15.5,13.0,13.67,8.0,rmdrd
Jadon Sancho,28108490.0,11.0,15.33,7.0,12.25,16.5,15.33,15.67,13.0,12.25,17.0,13.5,10.5,15.2,9.83,16.25,14.0,15.0,17.0,11.5,14.33,5.5,rmdrd
Odsonne Edouard,48036880.0,14.0,11.0,13.0,11.0,14.5,11.67,13.0,11.5,11.0,14.5,14.0,12.25,11.4,9.67,12.75,11.33,14.0,13.5,14.5,14.67,8.0,rmdrd
Ayrton Tallura,2000274550.0,8.0,15.0,9.0,10.0,18.0,14.67,14.67,13.5,10.0,18.0,10.5,14.75,15.0,9.0,14.25,13.67,14.0,18.5,12.0,11.33,7.0,rsana
John Bueno,2000419425.0,5.0,14.0,8.0,12.0,17.0,15.67,14.67,15.0,12.0,15.5,11.5,11.75,15.0,10.67,16.5,14.67,17.0,15.5,17.0,14.0,9.0,rsana
Mikel Oyarzábal,67220143.0,11.0,15.33,12.0,13.5,16.0,15.33,15.0,14.0,13.5,15.5,14.5,14.75,15.2,13.0,14.0,14.67,16.0,16.5,14.0,14.67,12.0,rsana
Gabriel Martinelli,19351309.0,13.0,15.0,13.0,10.5,14.5,15.33,12.67,13.5,10.5,15.0,13.0,14.25,14.8,9.0,15.25,14.67,15.0,14.0,12.0,12.33,4.0,rsana
Gaetano Oristanio,43425611.0,10.0,14.0,10.0,11.5,15.0,14.33,14.0,13.5,11.5,15.0,13.0,10.0,14.2,10.0,15.0,13.67,15.0,15.5,14.0,14.0,7.0,rsana
Paweł Brzyski,2000433744.0,11.0,14.67,17.0,12.0,12.5,14.0,11.67,13.5,12.0,13.0,12.0,14.0,14.0,10.33,14.5,14.33,14.0,14.5,13.0,11.67,12.0,rsana
Koldo Valencia,2000663358.0,6.0,9.33,7.0,9.0,14.0,11.33,12.0,10.5,9.0,12.5,9.5,14.25,10.6,7.67,13.5,10.0,10.0,13.0,8.0,11.67,10.0,rsana
Scott Diaz,2000706461.0,8.0,13.33,14.0,12.5,14.0,12.33,13.33,13.5,12.5,12.0,11.5,14.25,12.4,11.0,12.75,14.0,11.0,15.5,9.5,10.67,9.0,rsana
Agustín,2000440745.0,10.0,14.0,9.0,10.75,12.0,11.5,11.33,13.75,10.75,10.5,11.75,12.5,12.9,9.67,15.62,13.17,15.0,12.25,13.25,10.17,8.5,sevilla
Isaac Lihadji,49048366.0,6.0,14.67,9.0,11.5,14.0,13.83,12.0,13.25,11.5,14.5,12.0,10.5,14.1,10.17,15.12,13.83,15.0,13.0,12.25,11.83,6.5,sevilla
Munir,67174735.0,7.0,13.83,8.0,11.5,15.75,14.33,14.17,12.75,11.5,13.5,12.75,11.62,14.2,8.67,12.25,13.0,13.5,14.75,11.75,14.17,4.0,sevilla
Valeri Gavazov,2000215456.0,7.0,10.33,5.0,11.75,14.5,13.17,13.33,10.25,11.75,16.0,10.75,10.75,11.7,9.33,13.88,10.83,12.0,15.25,9.75,11.5,7.5,sevilla
Gonçalo Ramos,83209468.0,14.0,14.5,14.0,12.75,13.25,14.67,12.17,13.25,12.75,13.5,15.25,11.88,14.4,10.17,13.12,14.0,14.5,14.0,13.0,11.33,6.0,sevilla
Lucas Ocampos,14031132.0,12.0,11.0,12.0,10.0,14.75,13.67,13.83,13.0,10.0,13.25,12.25,15.75,12.6,7.5,11.5,12.33,14.0,14.0,11.5,15.33,4.5,sevilla
Óliver,67169689.0,6.0,12.33,4.0,13.5,16.75,13.33,15.17,13.0,13.5,14.75,13.75,12.25,13.2,11.5,9.5,12.33,11.0,17.0,9.0,12.33,6.5,sevilla
Alvaro,2000510252.0,10.0,15.17,15.0,13.0,17.5,16.33,15.67,13.5,13.0,16.75,14.5,10.75,15.6,11.5,16.25,14.5,12.5,18.0,15.75,15.67,7.0,sevilla
Sebastián,2000569766.0,13.0,16.0,13.0,11.75,12.25,12.5,11.5,14.75,11.75,10.75,9.75,12.5,14.1,10.5,13.75,14.83,12.0,12.75,12.0,10.33,10.0,sevilla
Sérgio Mané,2000507867.0,11.0,14.33,9.0,12.0,15.0,14.0,13.67,14.5,12.0,14.5,12.5,11.75,14.4,10.33,14.75,14.0,14.0,16.0,13.5,12.67,7.0,valencia
Orkun Kökçü,37061602.0,7.0,14.0,8.0,10.5,15.0,13.0,14.33,13.5,10.5,14.5,13.5,12.0,13.6,9.0,14.25,13.33,14.0,15.0,13.0,12.33,6.0,valencia
Gabriel Jesus,19220266.0,9.0,14.0,13.0,11.5,16.0,14.33,14.0,13.5,11.5,15.5,14.5,13.5,14.2,10.0,14.75,13.67,16.0,16.0,12.5,14.33,7.0,valencia
Damián Ribera,2000193186.0,5.0,13.83,11.0,10.5,17.5,15.5,14.67,15.5,10.5,15.0,11.5,11.75,14.9,9.67,14.62,14.83,16.0,17.0,9.5,12.33,7.0,valencia
Nico Serrano,67295206.0,13.0,12.83,11.0,8.0,15.5,13.5,12.83,13.0,8.0,15.0,10.5,9.38,13.1,7.67,15.88,13.17,14.0,14.0,13.0,13.67,9.0,valencia
Bart Ramselaar,37045888.0,11.0,13.5,10.0,10.0,14.75,14.0,12.83,12.0,10.0,14.5,13.5,11.75,13.4,9.67,13.62,13.17,15.5,14.0,11.0,10.33,9.5,vallecano
Pierre Kunde,67211690.0,10.0,11.17,10.0,12.5,10.25,10.0,10.5,10.75,12.5,10.0,11.25,16.88,10.6,11.33,13.0,10.67,13.5,11.25,14.75,11.5,13.0,vallecano
Laure,2000631655.0,6.0,11.17,7.0,11.25,17.5,13.83,13.67,15.5,11.25,13.75,11.0,14.88,13.1,10.5,11.75,13.5,12.5,16.0,11.25,13.33,8.0,vallecano
Roberto,2000440887.0,9.0,15.17,7.0,11.25,12.25,15.83,11.5,13.25,11.25,15.5,12.25,10.38,15.1,9.17,15.88,14.67,16.5,14.5,13.0,12.33,7.0,vallecano
Juan Artola,67260216.0,7.0,12.5,8.0,11.25,11.75,13.33,10.5,11.75,11.25,12.0,11.25,9.62,12.8,10.5,11.62,12.33,14.5,10.5,8.5,8.0,12.0,vallecano
Javi Martínez,67249495.0,12.0,12.5,7.0,11.5,13.25,13.33,11.17,12.5,11.5,12.5,13.0,10.0,13.2,9.33,11.88,12.17,12.5,13.0,11.0,11.33,9.5,vallecano
Julio Villalba,79028819.0,9.0,12.5,15.0,10.5,13.75,11.33,11.83,12.25,10.5,12.0,11.25,16.62,12.2,8.0,13.5,11.67,12.5,13.25,12.75,11.83,5.0,vallecano
José Alberto Nieto,2000197171.0,8.0,12.83,7.0,10.5,14.75,15.67,10.5,14.5,10.5,15.5,11.5,11.0,14.2,9.67,13.12,14.5,16.5,12.5,11.0,12.67,7.5,vallecano
Billy Gilmour,61078265.0,5.0,14.67,11.0,15.0,15.5,13.67,13.5,13.0,15.0,13.0,15.25,15.25,13.8,12.17,11.0,14.0,11.0,15.5,8.5,12.67,11.0,vigo
Rodrigo Gogna,2000273938.0,14.0,17.0,10.0,11.75,17.5,15.33,14.0,17.0,11.75,15.5,12.5,12.12,16.2,11.33,12.5,16.67,17.0,16.5,12.5,13.67,8.0,vigo
Octavian Popescu,57175903.0,11.0,13.67,8.0,14.25,14.5,13.83,15.0,13.25,14.25,14.5,13.25,10.25,13.7,12.83,13.75,13.5,13.0,15.5,11.5,11.33,7.0,vigo
Yago Freitas,2000570843.0,6.0,13.0,8.0,11.5,13.5,14.67,12.67,12.5,11.5,16.5,12.5,11.25,13.6,9.33,16.0,13.33,15.0,14.0,13.0,12.33,2.0,vigo
Gorka Alarcón,2000194477.0,15.0,10.0,7.0,10.25,14.0,11.17,13.67,10.75,10.25,14.5,10.75,11.88,10.9,8.5,15.75,10.17,14.0,14.0,14.0,11.0,6.0,vigo
Emil Bohinen,53126104.0,14.0,13.33,3.0,12.25,14.0,12.83,14.67,12.75,12.25,13.0,12.25,11.5,13.1,10.33,14.12,12.83,13.0,15.25,11.75,11.83,8.5,vigo
