Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Sergej Milinković-Savić,62127037.0,16.0,16.0,16.0,12.5,16.0,15.67,14.0,14.5,12.5,14.5,12.0,15.5,15.8,11.33,13.25,15.0,17.0,16.0,15.5,15.0,12.0,amadrd
José Giménez,78060464.0,12.0,14.33,15.0,16.0,12.5,13.33,12.0,15.5,16.0,10.5,16.0,15.5,13.4,15.67,10.75,15.67,10.0,12.5,11.5,8.5,16.0,amadrd
Marcos Llorente,67196198.0,10.0,14.33,11.0,14.5,13.0,13.33,12.67,15.0,14.5,11.5,14.5,14.5,13.8,13.67,11.25,14.67,11.0,14.0,13.0,11.0,15.0,amadrd
Dimo Krastev,22081455.0,18.0,13.5,14.0,14.25,11.25,13.67,10.33,12.25,14.25,11.0,13.25,11.5,13.4,13.83,13.5,13.0,10.5,11.75,15.0,10.17,14.0,amadrd
Frank Onyeka,27129125.0,13.0,13.33,11.0,14.75,12.5,12.33,11.33,13.5,14.75,11.0,14.5,16.38,12.8,13.83,16.0,13.33,14.0,13.0,13.75,9.83,15.0,amadrd
Lamine Silva,2000438826.0,16.0,15.0,9.5,13.5,10.25,12.33,9.67,14.5,13.5,11.0,12.0,14.75,12.9,13.33,15.12,15.5,8.5,12.75,15.5,10.0,15.0,amadrd
Ronald Araújo,78085068.0,17.0,14.33,16.0,15.5,13.5,12.67,10.67,14.0,15.5,11.5,15.5,13.5,13.0,15.33,13.5,14.67,6.0,13.5,14.0,10.0,16.0,barc
Florentino Luís,83169817.0,14.0,16.0,11.0,16.5,13.5,14.67,11.67,16.0,16.5,12.5,17.0,14.5,14.8,15.67,13.75,16.67,12.0,13.5,14.0,10.0,17.0,barc
Joan Planchart,2000509911.0,8.0,15.67,10.0,14.0,13.5,14.33,11.0,16.0,14.0,10.75,13.0,17.88,14.8,14.67,16.88,16.0,11.5,13.5,17.25,12.5,13.0,barc
Ilaix Moriba,67279753.0,15.0,14.67,12.0,13.5,17.0,16.33,14.33,14.0,13.5,16.5,12.75,13.75,15.6,12.83,15.75,14.33,13.0,16.5,14.5,15.33,12.0,barc
Pau Torres,67217522.0,17.0,13.0,16.0,14.5,13.0,12.0,11.33,13.5,14.5,11.0,14.5,13.25,11.8,15.0,11.5,14.33,6.0,13.0,11.0,8.33,16.0,barc
Vítor Ferreira,83174762.0,4.0,16.33,8.0,15.5,16.5,15.0,14.33,15.5,15.5,16.0,15.5,14.0,15.6,14.33,15.75,15.67,16.0,16.5,13.5,13.33,11.0,barc
Julen Letamendia,2000570277.0,8.0,14.0,10.0,13.0,12.0,15.33,11.5,14.0,13.0,12.0,14.0,14.75,14.0,13.0,15.0,15.33,10.0,12.0,14.0,9.83,17.0,bilbao
Josema,2000682315.0,12.0,15.0,11.0,11.75,14.0,13.83,11.67,16.5,11.75,12.5,12.0,13.5,14.3,11.83,15.0,16.0,12.0,13.5,15.0,11.0,14.0,bilbao
Unai Vencedor,67260207.0,7.0,14.67,10.0,14.25,15.0,13.17,13.0,13.25,14.25,13.0,13.75,12.62,13.5,13.83,15.25,14.17,9.0,15.0,15.0,12.0,12.0,bilbao
Ander Guevara,67246381.0,12.0,14.0,10.5,12.5,14.75,12.67,12.33,13.5,12.5,14.0,13.0,13.75,13.1,13.33,11.38,13.83,10.5,15.25,12.0,12.33,13.0,bilbao
Íñigo Merino,2000442705.0,14.0,14.0,12.0,12.0,12.0,12.5,10.67,16.25,12.0,9.5,10.75,13.0,13.1,12.33,11.88,15.5,5.0,11.25,13.75,7.17,11.0,bilbao
Mamadou Loum,83100794.0,15.0,14.5,11.0,13.75,10.75,11.0,9.0,13.75,13.75,10.0,14.75,12.38,12.4,13.17,11.0,14.0,11.5,11.25,13.0,8.0,12.0,cadiz
Tarsi Bakero,2000193403.0,13.0,15.33,12.0,12.75,12.5,11.5,10.67,15.25,12.75,12.5,13.5,10.38,13.3,12.83,13.75,14.83,9.0,13.0,13.75,9.17,17.0,cadiz
Cacá,19350725.0,12.0,14.17,14.0,13.25,12.0,12.0,9.83,13.25,13.25,10.5,13.25,13.25,12.6,13.17,11.75,14.0,9.5,11.0,11.25,8.67,15.0,cadiz
Luis Muñoz,90065199.0,12.0,10.17,11.0,10.5,10.25,12.33,7.5,13.5,10.5,8.5,12.5,12.0,10.8,11.0,10.88,13.5,5.5,9.5,9.5,7.33,13.0,coruna
Karim Pérez,2000193717.0,16.0,10.33,14.0,9.5,9.75,11.33,7.5,14.5,9.5,8.75,9.25,13.5,10.6,10.33,13.25,13.67,5.0,9.5,15.5,8.67,14.0,coruna
Jan Crettaz,2000571662.0,9.0,13.33,14.0,10.5,14.0,12.33,11.0,12.5,10.5,13.5,10.5,15.0,12.0,11.33,13.75,14.0,11.0,13.0,13.5,12.0,17.0,coruna
Ismael Gutiérrez,67298778.0,6.5,11.5,8.0,10.0,14.5,11.17,12.0,13.0,10.0,12.25,11.0,12.0,11.5,11.5,13.25,12.17,6.5,13.5,10.75,12.5,14.0,coruna
Mirko Ladrón de Guevara,14197826.0,10.5,13.17,10.5,13.75,13.0,12.33,12.17,12.75,13.75,12.5,13.25,11.5,12.9,12.67,13.12,12.5,13.0,13.5,12.25,9.5,12.0,coruna
Leander Dendoncker,18057380.0,14.0,12.17,14.0,12.25,10.0,11.67,10.83,13.75,12.25,8.0,13.25,13.5,11.8,12.5,10.25,13.33,8.5,11.75,12.0,9.83,13.0,coruna
Pape Gueye,48043484.0,11.5,13.5,9.5,9.5,13.0,13.33,11.0,13.75,9.5,12.5,8.0,11.5,13.3,10.5,12.75,13.83,14.0,13.0,12.25,9.83,13.0,coruna
César Ramírez,2000194011.0,9.0,14.0,10.0,12.0,12.5,13.33,11.33,16.5,12.0,11.75,12.5,11.62,13.0,12.0,12.0,16.67,8.5,13.5,13.25,10.17,13.0,espanyol
Chumi,95036003.0,14.0,11.67,13.0,13.0,11.5,11.33,9.0,12.0,13.0,8.25,12.5,13.38,11.2,13.0,11.75,12.33,4.5,11.0,12.75,8.17,13.0,espanyol
Carlos,2000202592.0,13.0,11.17,9.0,13.75,8.0,13.33,7.5,11.75,13.75,8.0,12.75,10.75,12.0,13.5,13.75,12.33,8.5,9.0,13.25,6.67,16.0,espanyol
Ulises Campus,2000273292.0,12.5,13.5,10.5,13.0,12.0,12.33,9.67,15.25,13.0,10.5,12.0,12.25,12.3,13.17,12.75,15.5,7.0,11.5,12.25,9.17,16.0,granada
Olmo,2000512864.0,8.0,13.5,9.0,12.75,12.25,10.67,9.67,13.75,12.75,10.5,12.25,13.12,11.8,12.17,14.75,13.67,10.5,11.25,14.0,7.67,13.0,granada
Alberto Quintana,67280840.0,17.5,14.83,12.5,12.5,12.5,13.0,11.33,15.75,12.5,12.5,11.5,11.0,13.9,12.5,12.0,15.17,12.0,13.5,10.75,10.17,11.0,granada
Denis Vavro,63025710.0,16.0,13.33,15.0,12.25,8.75,11.17,6.67,13.75,12.25,6.5,13.0,13.88,11.7,13.17,13.25,14.17,13.0,8.0,14.5,9.17,16.0,granada
Edimilson Fernandes,98030084.0,14.5,11.5,8.0,11.0,14.0,12.5,13.0,12.0,11.0,12.75,11.5,10.25,12.1,11.17,11.0,11.83,12.5,14.0,11.75,11.5,12.0,granada
Antonio Raúl Escuín,2000440594.0,16.0,9.67,11.0,13.0,10.25,12.67,10.5,14.0,13.0,8.75,12.75,12.5,11.0,13.0,13.75,13.33,7.0,11.5,12.5,9.33,15.0,granada
Clement Nwabueze,2000710897.0,9.0,12.67,16.0,13.0,11.5,10.33,11.67,16.0,13.0,11.5,12.5,11.75,11.8,13.33,14.25,14.0,10.0,12.5,13.5,9.33,13.0,laspalmas
Eugene Kulakov,2000434056.0,17.0,12.0,10.0,12.0,11.5,10.0,9.0,11.5,12.0,8.5,13.0,11.0,10.4,12.33,13.0,12.33,9.0,10.5,14.0,7.0,16.0,laspalmas
Jean-Victor Makengo,85144993.0,6.5,13.5,7.5,13.75,13.5,12.33,11.17,12.25,13.75,12.5,12.75,13.5,12.9,12.0,13.38,12.5,13.0,12.5,11.25,10.5,12.0,laspalmas
Paul Akouokou,33066648.0,15.5,12.83,12.0,12.0,12.5,12.83,10.0,13.5,12.0,9.75,13.0,12.75,12.7,12.5,12.5,13.5,8.5,11.5,13.25,9.5,15.0,laspalmas
Ryan Johansson,90086790.0,11.0,13.33,8.0,12.75,12.25,12.0,11.83,12.5,12.75,11.75,12.75,12.25,12.4,12.5,12.25,13.0,10.0,12.75,13.0,10.0,12.0,leganes
Rasmus Lauritsen,27069979.0,16.0,14.0,14.0,12.25,9.0,10.83,9.33,14.25,12.25,6.5,13.0,13.88,11.9,12.83,12.5,14.5,10.0,10.0,12.75,6.83,12.0,leganes
Gabriel Torres,2000438016.0,14.0,12.0,13.0,13.0,8.5,10.67,6.0,12.0,13.0,7.0,11.5,14.0,11.0,13.33,13.0,12.33,8.0,6.0,14.5,6.67,15.0,leganes
Braian Cufré,14131295.0,7.0,13.67,7.0,12.0,12.5,12.67,12.17,13.5,12.0,12.25,13.0,13.38,13.2,11.67,12.62,13.33,13.5,13.5,10.5,10.33,10.0,leganes
John McGinn,61043070.0,9.5,13.83,6.0,12.0,15.0,13.17,14.67,13.5,12.0,14.75,12.0,14.5,13.7,11.83,12.0,13.17,13.5,16.0,13.25,14.5,13.0,leganes
Rodrigo Zalazar,67271371.0,10.5,11.17,8.0,11.5,13.5,11.5,13.0,11.5,11.5,12.25,12.5,12.5,11.5,11.83,11.25,11.17,10.5,13.5,10.75,13.5,6.0,leganes
Ifeanyi Mathew,53141633.0,7.0,13.83,11.0,13.25,15.0,12.83,13.33,14.5,13.25,13.25,13.5,12.12,13.7,11.5,12.0,13.5,11.5,15.0,11.75,12.5,10.0,leganes
Patric,67100019.0,10.0,16.5,13.0,13.25,13.0,14.0,10.83,13.75,13.25,10.5,13.25,16.75,14.6,13.5,8.25,15.33,14.5,12.0,10.75,5.33,15.0,leganes
Dominik Kruzliak,63026929.0,13.0,10.67,13.0,12.5,8.25,10.33,9.5,15.5,12.5,7.75,12.75,14.0,10.0,12.67,9.0,14.67,7.0,12.0,10.5,10.67,14.0,leganes
Eduardo Sarriegi,2000438820.0,4.0,15.33,10.0,16.5,9.0,11.5,11.5,16.25,16.5,10.0,14.25,13.12,13.1,15.33,12.88,15.83,8.0,11.0,12.25,7.17,12.0,realhisp
Omar Rekik,91187786.0,11.0,12.33,13.0,14.5,13.0,11.33,12.33,12.5,14.5,10.5,15.0,11.0,11.6,13.0,13.5,12.67,10.0,14.0,10.5,9.67,14.0,realhisp
Valentín Delmás,2000192672.0,12.0,14.83,9.0,10.25,15.0,13.33,13.0,14.5,10.25,12.75,12.0,12.62,14.0,11.17,13.5,14.5,10.5,14.5,13.25,11.5,12.0,realhisp
Abel Angulo,2000438635.0,12.0,14.0,6.0,12.5,11.5,15.17,10.33,14.75,12.5,11.5,13.0,11.0,14.5,12.17,10.88,14.83,13.0,12.5,10.75,10.17,16.5,realhisp
Orel Mangala,18087973.0,9.5,14.17,10.5,13.5,13.5,12.33,11.67,13.25,13.5,14.5,14.0,14.5,13.1,12.83,14.0,13.5,12.0,13.5,14.75,10.17,12.0,realhisp
Franjo Lazar,2000028271.0,3.0,13.83,8.0,10.25,11.75,11.67,9.33,11.75,10.25,8.5,9.25,11.12,12.2,9.83,13.0,13.0,9.5,11.75,10.5,9.0,13.0,realhisp
Txus Alba,2000048420.0,5.0,13.0,9.0,11.75,13.5,12.83,13.0,12.25,11.75,13.5,11.75,11.5,13.1,9.67,13.12,12.17,13.0,14.25,10.75,10.83,7.5,realhisp
Oumar Sangaré,2000629589.0,11.0,14.17,10.5,11.25,12.5,10.67,12.33,14.25,11.25,11.0,13.0,10.38,12.1,10.5,13.5,14.17,12.0,14.5,12.25,9.83,11.0,realhisp
Boubacar Kamara,48043084.0,14.0,15.67,14.0,14.5,13.5,13.5,12.83,14.5,14.5,13.0,14.25,14.25,14.1,14.67,15.75,15.33,10.0,15.0,15.5,9.67,15.0,rmdrd
Éder Militão,19273276.0,15.0,14.0,13.0,14.0,13.0,14.33,12.0,13.5,14.0,12.0,14.5,14.5,13.6,14.67,15.5,14.67,12.0,13.0,15.0,10.33,14.0,rmdrd
Matías Zeiden,2000272732.0,9.0,15.17,10.0,14.5,18.5,13.83,16.0,14.5,14.5,15.5,14.0,13.75,14.1,14.0,14.75,15.17,14.5,18.5,15.0,13.67,10.0,rmdrd
Youri Tielemans,18077264.0,7.0,16.67,10.0,15.5,17.0,16.0,16.33,15.0,15.5,15.5,15.5,13.5,16.2,14.33,13.0,15.67,15.0,18.0,12.0,14.33,12.0,rmdrd
Fabrice Mbassi,2000191910.0,5.0,14.83,9.0,13.5,15.0,15.67,13.33,14.5,13.5,14.0,13.0,12.25,14.9,13.33,15.25,15.33,9.0,15.5,16.0,9.17,15.0,rmdrd
Abderrahmane Sefrioui,2000433189.0,12.0,13.33,9.0,12.5,15.5,10.33,10.67,15.0,12.5,12.0,12.5,14.75,11.8,13.0,16.75,14.0,13.0,12.5,17.0,9.33,14.0,rmdrd
Zinho Vanheusden,18091405.0,16.0,13.33,14.0,15.5,11.5,13.67,12.0,13.0,15.5,10.5,15.0,13.0,13.6,16.0,13.25,13.0,10.0,13.5,13.5,9.67,12.0,rmdrd
Isaac Guerra,2000439269.0,12.0,13.5,9.0,13.75,14.25,13.33,13.33,14.5,13.75,13.25,13.5,12.12,13.2,13.83,13.5,14.5,8.5,15.5,13.0,12.83,15.0,rmdrd
Renato Pereira,2000190646.0,13.0,13.0,9.0,13.5,13.0,13.33,11.67,13.5,13.5,11.5,12.5,14.0,13.0,12.67,14.75,13.67,10.0,14.5,15.5,11.33,11.0,rsana
Ignacio Vallina,2000570634.0,17.0,16.33,10.0,13.0,16.0,14.33,13.67,17.5,13.0,13.5,13.0,16.25,15.4,13.67,14.75,16.67,11.0,16.5,15.0,12.0,12.0,rsana
David Carmo,83111598.0,17.0,13.0,12.0,14.0,12.5,11.0,11.67,12.0,14.0,11.0,14.5,13.5,11.8,14.0,11.75,12.33,10.0,13.0,15.0,10.0,11.0,rsana
Denis Zakaria,98034601.0,15.0,13.0,11.0,12.0,13.0,12.67,11.0,12.5,12.0,12.0,13.0,15.75,12.6,12.0,14.0,13.0,14.0,12.5,14.0,10.33,16.0,rsana
Sergi Pascual,2000196434.0,14.0,14.67,14.0,16.5,15.0,14.0,13.0,15.0,16.5,14.0,16.0,11.0,14.2,15.33,14.25,15.0,14.0,15.5,16.5,13.67,13.0,rsana
José Gragera,67263880.0,15.0,13.67,15.0,13.0,14.5,12.0,12.67,13.0,13.0,12.5,13.5,13.75,12.6,12.67,11.25,13.33,9.0,14.5,11.0,11.33,12.0,rsana
Paweł Brzyski,2000433744.0,11.0,14.67,17.0,12.0,12.5,14.0,11.67,13.5,12.0,13.0,12.0,14.0,14.0,10.33,14.5,14.33,14.0,14.5,13.0,11.67,12.0,rsana
John Damiano,2000435431.0,6.0,13.67,7.0,14.0,12.0,11.67,11.33,16.5,14.0,10.0,14.5,14.5,12.4,13.67,13.25,15.67,7.0,13.0,12.0,8.67,12.0,rsana
Souza,2000607666.0,17.0,15.33,13.0,11.5,11.5,13.67,11.0,15.0,11.5,10.5,12.5,14.5,14.2,12.33,15.0,15.33,11.0,11.5,15.5,10.0,18.0,rsana
Scott Diaz,2000706461.0,8.0,13.33,14.0,12.5,14.0,12.33,13.33,13.5,12.5,12.0,11.5,14.25,12.4,11.0,12.75,14.0,11.0,15.5,9.5,10.67,9.0,rsana
Emmanuel,2000569770.0,15.0,14.5,12.0,15.0,10.0,14.17,9.83,15.0,15.0,9.75,14.0,12.88,13.9,14.33,13.75,15.5,9.5,12.0,14.0,6.67,13.0,sevilla
Martín Zubimendi,67246385.0,12.0,14.67,14.0,14.0,15.0,11.67,13.33,14.0,14.0,14.0,14.5,13.25,13.2,13.67,13.0,13.67,7.0,15.5,13.0,12.0,12.0,sevilla
Joan Jordán,67187249.0,12.5,12.83,7.0,14.0,14.5,13.5,13.33,14.0,14.0,10.75,15.5,12.0,13.5,13.17,9.0,13.17,13.5,14.5,10.25,11.83,12.0,sevilla
Federico Real,2000193194.0,5.0,13.67,9.0,14.0,13.0,13.67,11.17,15.5,14.0,11.0,13.25,12.5,13.2,14.83,13.38,15.67,8.0,13.0,13.0,10.33,13.0,sevilla
Dario Maresic,16170605.0,15.0,13.33,13.0,11.5,13.0,12.67,11.83,12.5,11.5,12.0,11.5,12.0,12.6,12.33,14.0,13.33,6.0,14.5,14.5,8.67,12.0,sevilla
Jordan Henderson,28005568.0,12.0,15.0,9.0,15.5,14.5,13.67,14.0,16.0,15.5,10.5,16.0,16.75,14.2,15.0,7.5,15.67,13.0,14.0,11.5,10.33,14.0,sevilla
Koke,67047092.0,9.0,16.67,7.5,15.0,15.75,15.0,15.0,16.0,15.0,13.5,16.5,15.0,15.5,14.67,7.12,16.5,17.5,15.75,9.5,13.67,14.0,sevilla
Óliver,67169689.0,6.0,12.33,4.0,13.5,16.75,13.33,15.17,13.0,13.5,14.75,13.75,12.25,13.2,11.5,9.5,12.33,11.0,17.0,9.0,12.33,6.5,sevilla
Sebastián,2000569766.0,13.0,16.0,13.0,11.75,12.25,12.5,11.5,14.75,11.75,10.75,9.75,12.5,14.1,10.5,13.75,14.83,12.0,12.75,12.0,10.33,10.0,sevilla
Urko González de Zárate,2000058330.0,15.0,11.33,14.0,10.5,10.5,11.67,9.67,12.0,10.5,7.5,9.0,12.25,11.2,11.33,14.25,12.33,8.0,11.0,11.0,7.33,14.0,valencia
Morten Thorsby,53098756.0,13.5,14.33,14.5,14.25,11.0,11.33,11.17,15.0,14.25,9.0,13.75,15.88,13.0,14.0,13.38,14.0,12.0,11.5,13.75,10.5,12.0,valencia
Orkun Kökçü,37061602.0,7.0,14.0,8.0,10.5,15.0,13.0,14.33,13.5,10.5,14.5,13.5,12.0,13.6,9.0,14.25,13.33,14.0,15.0,13.0,12.33,6.0,valencia
Mouctar Diakhaby,48036643.0,16.0,11.5,15.0,14.25,10.25,12.33,9.67,13.5,14.25,10.75,14.5,14.88,11.8,14.17,13.0,13.17,6.5,12.0,14.0,7.83,13.0,valencia
Georges Teixeira,2000187375.0,12.0,11.0,18.0,12.0,10.75,11.0,10.5,13.0,12.0,7.75,12.25,14.5,11.0,12.33,13.0,12.33,8.0,11.5,13.0,7.67,13.0,valencia
Rodri,67217524.0,15.0,15.0,12.0,15.5,14.0,14.0,11.67,15.0,15.5,12.0,15.0,11.75,14.2,14.33,12.75,15.33,12.0,14.0,12.0,10.33,14.0,valencia
Ramón Santos,2000440896.0,14.0,13.67,11.0,10.75,9.25,11.83,8.0,14.75,10.75,9.5,11.0,11.38,12.7,11.17,15.0,14.17,10.0,9.0,12.5,6.5,14.0,vallecano
Pierre Kunde,67211690.0,10.0,11.17,10.0,12.5,10.25,10.0,10.5,10.75,12.5,10.0,11.25,16.88,10.6,11.33,13.0,10.67,13.5,11.25,14.75,11.5,13.0,vallecano
Uğur Özbay,2000432893.0,14.0,12.0,10.0,11.5,9.0,10.67,9.0,14.0,11.5,7.5,11.5,11.5,11.2,11.33,12.5,13.33,7.0,10.0,14.0,7.33,13.0,vallecano
Carlos Abraham,2000440884.0,10.0,13.17,8.0,11.5,10.25,13.0,9.17,16.0,11.5,9.5,11.0,12.0,12.6,11.67,12.12,15.83,11.5,11.0,10.5,8.33,13.0,vallecano
Santi Comesaña,67224142.0,11.0,12.83,13.0,12.75,11.25,12.33,10.67,12.25,12.75,10.5,13.25,12.62,12.4,12.5,11.5,12.67,11.5,11.75,11.0,9.0,12.0,vallecano
Javi Martínez,67249495.0,12.0,12.5,7.0,11.5,13.25,13.33,11.17,12.5,11.5,12.5,13.0,10.0,13.2,9.33,11.88,12.17,12.5,13.0,11.0,11.33,9.5,vallecano
Jon Moncayola,67267210.0,11.0,12.83,11.0,15.0,13.25,12.0,12.17,12.75,15.0,10.0,13.25,14.12,12.4,12.67,12.0,12.67,5.5,13.25,12.25,11.83,13.0,vallecano
Álvaro García,89062864.0,12.0,9.17,9.0,10.75,11.25,11.0,11.33,11.0,10.75,9.25,11.5,11.88,10.2,12.17,11.25,10.5,7.5,13.0,9.5,8.5,14.0,vallecano
Samy Chouchane,2000010841.0,5.5,10.5,9.5,11.25,13.5,12.0,10.83,13.25,11.25,8.5,10.25,13.0,10.9,10.33,11.38,13.17,8.0,12.0,9.25,8.83,14.0,vallecano
Luís Rodrigues,2000436535.0,14.0,13.33,9.0,13.5,14.0,11.33,12.33,14.0,13.5,12.5,14.0,12.0,12.2,14.0,11.25,13.67,9.0,16.0,13.5,10.67,13.0,vigo
Antonio Blanco,67256515.0,8.0,14.33,13.0,14.75,13.0,13.0,12.33,13.5,14.75,11.0,14.0,13.38,13.4,14.5,13.75,14.0,15.0,13.5,12.75,10.83,13.0,vigo
Billy Gilmour,61078265.0,5.0,14.67,11.0,15.0,15.5,13.67,13.5,13.0,15.0,13.0,15.25,15.25,13.8,12.17,11.0,14.0,11.0,15.5,8.5,12.67,11.0,vigo
Manu Morlanes,67228802.0,8.5,11.83,8.5,11.5,13.75,14.17,12.0,11.5,11.5,11.75,9.25,14.75,12.8,12.17,14.0,12.33,13.0,14.25,12.5,14.0,14.0,vigo
Junior Esparragoza,2000179937.0,13.0,11.67,9.0,11.75,7.0,11.83,7.33,12.0,11.75,6.5,12.0,12.75,11.3,12.5,13.0,12.67,9.0,8.5,13.5,5.33,13.0,vigo
Odilon Kossounou,93127195.0,17.0,13.17,13.0,14.75,10.75,12.33,8.17,12.25,14.75,7.5,15.25,11.0,12.2,14.17,14.0,13.33,11.5,9.0,13.0,7.0,13.0,villareal
Didier,2000509916.0,10.0,12.67,15.0,12.5,14.0,13.33,14.0,13.5,12.5,10.5,13.5,14.0,12.4,13.0,15.75,14.33,13.0,15.0,15.0,11.0,16.0,villareal
Oriol Busquets,67225653.0,15.0,15.0,12.0,13.75,14.5,13.67,12.0,14.0,13.75,11.5,13.0,13.38,14.2,14.0,14.0,14.33,13.0,14.5,13.5,10.67,13.0,villareal
Luis Vicente,2000438000.0,4.0,14.67,9.0,16.5,16.0,13.0,13.33,14.0,16.5,14.0,14.5,13.0,13.4,15.0,16.25,14.67,13.0,16.5,15.5,12.67,16.0,villareal
Óliver Pueyo,2000569557.0,7.0,14.83,6.5,11.5,15.25,14.5,13.17,14.5,11.5,12.75,12.0,13.62,14.6,13.67,12.88,14.67,11.0,15.75,13.0,12.33,11.0,villareal
Maxence Caqueret,48044737.0,6.5,14.17,6.0,14.0,16.0,14.17,12.67,13.5,14.0,14.25,13.5,13.5,14.1,14.83,12.25,13.83,14.5,16.0,12.25,11.5,12.0,villareal
Manu Morlanes,67228802.0,8.5,11.83,8.5,11.5,13.75,14.17,12.0,11.5,11.5,11.75,9.25,14.75,12.8,12.17,14.0,12.33,13.0,14.25,12.5,14.0,14.0,villareal
Francho,67278162.0,8.5,14.17,10.5,12.5,13.0,13.67,11.0,14.25,12.5,13.0,14.5,11.0,13.7,13.17,12.75,14.5,15.0,13.0,12.25,11.83,12.0,zaragoza
Dídac,2000437768.0,10.0,12.33,15.0,11.0,15.5,15.0,10.67,14.0,11.0,15.5,12.5,14.0,13.6,10.67,12.0,14.0,14.0,14.0,12.0,12.67,8.0,zaragoza
Francisco Jesús,2000511084.0,13.0,11.33,9.0,12.5,13.0,11.83,11.33,12.75,12.5,11.5,12.75,10.25,11.3,12.0,13.12,12.83,8.0,12.75,14.75,9.17,14.0,zaragoza
