Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Christian Fogelblad,2000397952.0,16.0,12.83,11.0,10.0,11.75,13.33,13.17,13.5,10.0,13.5,10.5,10.75,13.2,9.33,15.38,13.17,14.5,13.5,14.5,11.33,4.5
Giovanni Vezzani,2000570776.0,11.0,13.67,8.0,10.25,14.0,13.0,9.67,12.25,10.25,13.5,10.5,12.38,13.4,8.5,12.38,12.5,15.0,12.0,9.25,11.5,7.5
Michele Mascia,2000568039.0,9.0,11.5,4.5,7.75,10.5,9.67,8.67,12.25,7.75,12.0,10.0,10.62,10.3,6.5,15.5,12.17,9.0,9.0,13.25,6.5,6.0
Ola Brynhildsen,53125145.0,6.0,11.5,6.0,10.0,13.0,13.67,11.5,11.0,10.0,14.25,13.5,11.0,12.2,9.0,14.88,12.17,14.5,12.0,11.5,11.0,5.5
Francis Uzoho,67248183.0,15.0,10.67,6.0,12.75,8.5,9.5,7.5,11.75,12.75,4.5,11.75,11.75,9.5,8.83,12.75,12.17,3.0,9.75,12.75,4.17,2.0
Philip Ericson,2000606082.0,18.0,10.67,1.5,10.0,6.75,8.5,7.17,11.5,10.0,5.0,11.5,10.62,9.1,8.33,9.62,11.67,2.0,9.25,11.5,4.67,2.5
Filip Stanković,43425978.0,10.0,11.5,9.5,13.0,11.5,8.33,8.5,12.0,13.0,6.75,13.0,13.0,9.7,9.67,12.5,11.67,2.0,12.0,12.5,5.33,3.5
Fábio Afonso,2000436530.0,14.0,13.83,11.0,10.5,13.25,16.33,10.33,14.0,10.5,17.0,12.0,12.0,14.6,10.33,15.38,15.17,17.5,12.75,12.5,13.33,5.5
Gianluca Gaetano,43317758.0,11.0,12.33,7.0,6.5,14.5,13.83,13.0,11.5,6.5,14.5,8.5,10.25,13.1,6.67,14.0,12.0,14.0,14.0,11.0,12.33,5.5
Giovanni Olivieri,2000568427.0,5.5,10.0,8.0,12.5,9.0,9.67,9.5,14.0,12.5,7.0,9.25,15.12,10.0,11.83,13.62,12.33,6.0,10.0,15.5,7.67,13.0
Steph Dheer,2000513407.0,12.0,14.33,14.5,11.5,13.25,11.67,11.0,16.0,11.5,11.0,11.0,11.5,12.9,12.0,11.12,15.17,11.5,13.25,13.5,10.67,12.0
Rui Silva,55067163.0,10.5,9.33,5.5,12.0,9.75,9.17,7.83,12.0,12.0,6.5,11.25,12.75,8.9,8.5,6.5,11.67,2.0,10.0,8.5,5.67,1.5
Shurandy Sambo,37060947.0,11.0,11.67,8.0,12.75,12.0,12.5,12.0,12.5,12.75,12.0,14.0,14.0,12.1,12.5,14.0,12.33,11.0,12.5,13.5,10.0,16.0
Robert Gal,2000629194.0,14.0,14.0,14.0,13.0,12.5,11.0,11.0,15.5,13.0,11.0,12.5,15.0,12.4,11.67,14.0,14.67,9.0,12.0,13.5,9.33,13.0
Simón Carbonell,2000510246.0,15.0,15.0,10.0,12.5,12.0,13.67,10.33,16.5,12.5,12.0,11.0,15.0,14.0,12.67,12.0,16.33,8.0,13.5,16.5,9.33,15.0
Mattia Viviani,43298484.0,11.5,15.33,11.5,14.25,14.0,13.67,13.17,13.0,14.25,12.5,14.75,13.5,14.2,12.67,14.12,14.0,11.0,14.5,12.75,9.83,12.0
Giorgos Kyriakopoulos,36090959.0,12.0,12.67,8.0,12.0,12.5,11.83,12.5,12.0,12.0,12.0,11.75,14.62,12.1,12.0,13.5,12.33,10.0,13.0,13.5,11.33,13.0
